Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,UW,M05,C03b,AUWM05C03b,AUWM05C03b,12/06/2012,12/07/2012,2,272,268,2,60,Construct,,,,
A,UW,M05,C02,AUWM05C02,AUWM05C02,02/05/2013,02/05/2013,1,416,406,1,10,Construct,,,,
A,UW,M05,C01,AUWM05C01,AUWM05C01,02/15/2013,02/16/2013,2,1336,1368,2,23,Construct,,,,
A,UW,M05,W07,AUWM05W07,AUWM05W07,03/11/2013,03/11/2013,1,608,576,1,31,Construct,,,,
A,UW,M05,W06,AUWM05W06,AUWM05W06,04/11/2013,04/12/2013,2,504,506,2,12,Construct,,,,
A,UW,M05,W05,AUWM05W05,AUWM05W05,04/24/2013,04/25/2013,2,504,434,2,13,Construct,,,,
A,UW,M05,W04,AUWM05W04,AUWM05W04,05/08/2013,05/08/2013,1,356,363,1,14,Construct,,,,
A,UW,M05,W03b,AUWM05W03b,AUWM05W03b,05/22/2013,05/23/2013,2,0,0,0,-2,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1282-0001
A,UW,M05,W03a,AUWM05W03a,AUWM05W03a,05/21/2013,05/22/2013,2,274,276,2,14,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1282-0001
A,UW,M05,W02,AUWM05W02,AUWM05W02,06/05/2013,06/05/2013,1,247,213,1,505,Construct,,,,
A,UW,M05,W01,AUWM05W01,AUWM05W01,10/23/2014,10/23/2014,1,182,138,1,-1071,Construct,,,,
A,UW,M06,F02,AUWM06F02,AUWM06F02,11/17/2011,11/23/2011,7,504,478,2,16,Construct,,,,
A,UW,M06,F01,AUWM06F01,AUWM06F01,12/09/2011,01/10/2012,33,556,591,2,20,Construct,,,,
A,UW,M06,C04c,AUWM06C04c,AUWM06C04c,01/30/2012,01/18/2013,355,63,63,2,-4,Construct,,,,
A,UW,M06,C04a,AUWM06C04a,AUWM06C04a,01/14/2013,01/14/2013,1,80,78,1,7,Construct,,,,
A,UW,M06,C03a,AUWM06C03a,AUWM06C03a,01/21/2013,01/21/2013,1,80,81,1,4,Construct,,,,
A,UW,M06,C03c,AUWM06C03c,AUWM06C03c,01/25/2013,01/25/2013,1,48,47,1,24,Construct,,,,
A,UW,M06,C04b,AUWM06C04b,AUWM06C04b,02/18/2013,02/18/2013,1,104,109,1,24,Construct,,,,
A,UW,M06,C03b,AUWM06C03b,AUWM06C03b,03/14/2013,03/15/2013,2,120,115,2,8,Construct,,,,
A,UW,M06,C02,AUWM06C02,AUWM06C02,03/23/2013,03/23/2013,1,160,174,1,3,Construct,,,,
A,UW,M06,C01,AUWM06C01,AUWM06C01,03/26/2013,03/27/2013,2,584,588,2,62,Construct,,,,
A,UW,M06,W07,AUWM06W07,AUWM06W07,05/28/2013,05/28/2013,1,240,246,1,13,Construct,,,,
A,UW,M06,W06,AUWM06W06,AUWM06W06,06/10/2013,06/10/2013,1,214,215,1,10,Construct,,,,
A,UW,M06,W05,AUWM06W05,AUWM06W05,06/20/2013,06/21/2013,2,184,182,2,8,Construct,,,,
A,UW,M06,W04,AUWM06W04,AUWM06W04,06/29/2013,06/29/2013,1,157,150,1,10,Construct,,,,
A,UW,M06,W03b,AUWM06W03b,AUWM06W03b,07/09/2013,07/09/2013,1,0,0,0,-1,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1302-0001
A,UW,M06,W03a,AUWM06W03a,AUWM06W03a,07/08/2013,07/08/2013,1,135,113,1,12,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1302-0001
A,UW,M06,W02,AUWM06W02,AUWM06W02,07/20/2013,07/20/2013,1,116,72,1,451,Construct,,,,
A,UW,M06,W01,AUWM06W01,AUWM06W01,10/14/2014,10/15/2014,2,82,58,2,-797,Construct,,,,
A,UW,M07,F02,AUWM07F02,AUWM07F02,08/09/2012,08/10/2012,2,824,814,2,17,Construct,,,,
A,UW,M07,F01,AUWM07F01,AUWM07F01,08/27/2012,12/05/2012,101,1262,1238,6,1,Construct,Code 02.,"Joining ""F01a"" and ""F01b"" under the name of ""F01"".",Code 02a.,A-P-S-1320-0001
A,UW,M07,C04a,AUWM07C04a,AUWM07C04a,12/06/2012,12/06/2012,1,184,184,1,12,Construct,,,,
A,UW,M07,C03a,AUWM07C03a,AUWM07C03a,12/18/2012,12/18/2012,1,184,184,1,3,Construct,,,,
A,UW,M07,C04c,AUWM07C04c,AUWM07C04c,12/21/2012,12/22/2012,2,88,77,2,12,Construct,,,,
A,UW,M07,C03c,AUWM07C03c,AUWM07C03c,01/03/2013,01/03/2013,1,4,4,1,20,Construct,Code 05.,"Lift ""C03c N"" will be renamed as ""C03c"".",Code 05a.,A-P-S-1321-0002
A,UW,M07,C04b,AUWM07C04b,AUWM07C04b,01/23/2013,01/24/2013,2,248,270,2,15,Construct,,,,
A,UW,M07,C03b,AUWM07C03b,AUWM07C03b,02/08/2013,02/08/2013,1,256,253,1,19,Construct,,,,
A,UW,M07,C02,AUWM07C02,AUWM07C02,02/27/2013,02/28/2013,2,440,393,2,6,Construct,,,,
A,UW,M07,C01,AUWM07C01,AUWM07C01,03/06/2013,03/07/2013,2,1304,1323,2,25,Construct,,,,
A,UW,M07,W07,AUWM07W07,AUWM07W07,04/01/2013,04/02/2013,2,568,538,2,15,Construct,,,,
A,UW,M07,W06,AUWM07W06,AUWM07W06,04/17/2013,04/18/2013,2,480,468,2,12,Construct,,,,
A,UW,M07,W05,AUWM07W05,AUWM07W05,04/30/2013,05/01/2013,2,400,397,2,13,Construct,,,,
A,UW,M07,W04,AUWM07W04,AUWM07W04,05/14/2013,05/15/2013,2,317,325,2,86,Construct,,,,
A,UW,M07,W03b,AUWM07W03b,AUWM07W03b,08/09/2013,08/09/2013,1,0,0,0,-1,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1322-0001
A,UW,M07,W03a,AUWM07W03a,AUWM07W03a,08/08/2013,08/08/2013,1,267,250,1,13,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1322-0001
A,UW,M07,W02,AUWM07W02,AUWM07W02,08/21/2013,08/21/2013,1,255,270,1,414,Construct,,,,
A,UW,M07,W01,AUWM07W01,AUWM07W01,10/09/2014,10/09/2014,1,208,149,1,-1074,Construct,,,,
A,UW,M08,F02,AUWM08F02,AUWM08F02,10/31/2011,10/31/2011,1,1004,989,1,85,Construct,,,,
A,UW,M08,F01,AUWM08F01,AUWM08F01,01/24/2012,03/22/2012,59,934,969,5,34,Construct,Code 02.,"Joining ""F01a"" and ""F01b"" under the name of ""F01"".",Code 02a.,A-P-S-1340-0002
A,UW,M08,C04c,AUWM08C04c,AUWM08C04c,04/25/2012,04/25/2012,1,75,75,1,8,Construct,,,,
A,UW,M08,C04a,AUWM08C04a,AUWM08C04a,05/03/2012,05/04/2012,2,163,163,2,5,Construct,,,,
A,UW,M08,C03c,AUWM08C03c,AUWM08C03c,05/09/2012,05/09/2012,1,87,87,1,6,Construct,,,,
A,UW,M08,C03a,AUWM08C03a,AUWM08C03a,05/15/2012,05/15/2012,1,168,168,1,4,Construct,,,,
A,UW,M08,C04b,AUWM08C04b,AUWM08C04b,05/19/2012,05/19/2012,1,166,134,1,16,Construct,,,,
A,UW,M08,C03b,AUWM08C03b,AUWM08C03b,06/04/2012,06/05/2012,2,207,145,2,56,Construct,,,,
A,UW,M08,C02,AUWM08C02,AUWM08C02,07/31/2012,07/31/2012,1,302,285,1,13,Construct,,,,
A,UW,M08,C01,AUWM08C01,AUWM08C01,08/13/2012,08/13/2012,1,968,964,1,37,Construct,,,,
A,UW,M08,W07,AUWM08W07,AUWM08W07,09/19/2012,09/20/2012,2,439,402,2,19,Construct,,,,
A,UW,M08,W06,AUWM08W06,AUWM08W06,10/09/2012,10/09/2012,1,352,351,1,78,Construct,,,,
A,UW,M08,W05,AUWM08W05,AUWM08W05,12/26/2012,12/27/2012,2,312,305,2,187,Construct,,,,
A,UW,M08,W04,AUWM08W04,AUWM08W04,07/02/2013,07/02/2013,1,238,249,1,15,Construct,,,,
A,UW,M08,W03b,AUWM08W03b,AUWM08W03b,07/17/2013,07/17/2013,1,0,0,0,-1,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1342-0001
A,UW,M08,W03a,AUWM08W03a,AUWM08W03a,07/16/2013,07/16/2013,1,200,204,1,13,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1342-0001
A,UW,M08,W02,AUWM08W02,AUWM08W02,07/29/2013,07/29/2013,1,193,158,1,427,Construct,,,,
A,UW,M08,W01,AUWM08W01,AUWM08W01,09/29/2014,09/29/2014,1,152,98,1,-1090,Construct,,,,
A,UW,M09,F02,AUWM09F02,AUWM09F02,10/05/2011,10/05/2011,1,792,802,1,13,Construct,,,,
A,UW,M09,F01,AUWM09F01,AUWM09F01,10/18/2011,10/19/2011,2,940,981,2,26,Construct,,,,
A,UW,M09,C04c,AUWM09C04c,AUWM09C04c,11/14/2011,11/14/2011,1,72,72,1,10,Construct,,,,
A,UW,M09,C03c,AUWM09C03c,AUWM09C03c,11/24/2011,11/24/2011,1,81,81,1,8,Construct,,,,
A,UW,M09,C04a,AUWM09C04a,AUWM09C04a,12/02/2011,12/02/2011,1,128,128,1,12,Construct,,,,
A,UW,M09,C03a,AUWM09C03a,AUWM09C03a,12/14/2011,12/14/2011,1,128,128,1,2,Construct,,,,
A,UW,M09,C04b,AUWM09C04b,AUWM09C04b,12/16/2011,12/20/2011,5,190,192,2,34,Construct,,,,
A,UW,M09,C03b,AUWM09C03b,AUWM09C03b,01/23/2012,01/23/2012,1,212,209,1,25,Construct,,,,
A,UW,M09,C02,AUWM09C02,AUWM09C02,02/17/2012,02/17/2012,1,279,291,1,34,Construct,,,,
A,UW,M09,C01,AUWM09C01,AUWM09C01,03/22/2012,03/23/2012,2,925,977,2,17,Construct,,,,
A,UW,M09,W07,AUWM09W07,AUWM09W07,04/09/2012,04/09/2012,1,394,420,1,24,Construct,,,,
A,UW,M09,W06,AUWM09W06,AUWM09W06,05/03/2012,05/03/2012,1,374,371,1,18,Construct,,,,
A,UW,M09,W05,AUWM09W05,AUWM09W05,05/21/2012,05/21/2012,1,326,319,1,18,Construct,,,,
A,UW,M09,W04,AUWM09W04,AUWM09W04,06/08/2012,06/08/2012,1,293,268,1,15,Construct,,,,
