Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,T2,C306,R02,PT2C306R02,PT2C306R02,09/10/2014,09/10/2014,1,128,118,1,6,Construct,,,,
P,T2,C306,R01,PT2C306R01,PT2C306R01,09/16/2014,09/16/2014,1,200,196,1,-157,Construct,,,,
P,T2,C305,F01,PT2C305F01,PT2C305F01,04/12/2014,04/12/2014,1,756,674,1,65,Construct,Code 05.,"Lift ""F01+C2-04-F01"" will be renamed as ""C3-05 F01""",Code 05a.,P-P-S-6820-0003
P,T2,C306,F01,PT2C306F01,PT2C306F01,06/16/2014,06/16/2014,1,612,612,1,18,Construct,Code 05.,"Lift ""05+06-F01"" will be renamed as ""C3-06 F01""",Code 05a.,P-P-S-6820-0003
P,T2,C305,W02 a,PT2C305W02a,PT2C305W02a,07/04/2014,07/04/2014,1,73,73,1,10,Construct,,,,
P,T2,C305,W02 b,PT2C305W02b,PT2C305W02b,07/14/2014,07/14/2014,1,64,62,1,12,Construct,,,,
P,T2,C305,W01 a,PT2C305W01a,PT2C305W01a,07/26/2014,07/26/2014,1,80,70,1,5,Construct,,,,
P,T2,C305,W01 b,PT2C305W01b,PT2C305W01b,07/31/2014,07/31/2014,1,64,60,1,26,Construct,,,,
P,T2,C305,R02,PT2C305R02,PT2C305R02,08/26/2014,08/26/2014,1,133.5,123,1,3,Construct,,,,
P,T2,C305,R01,PT2C305R01,PT2C305R01,08/29/2014,08/29/2014,1,185,185,1,-92,Construct,,,,
P,T2,C304,F01,PT2C304F01,PT2C304F01,05/29/2014,05/29/2014,1,384,300,1,26,Construct,,,,
P,T2,C304,W02 a,PT2C304W02a,PT2C304W02a,06/24/2014,06/24/2014,1,65,73,1,9,Construct,,,,
P,T2,C304,W02 b,PT2C304W02b,PT2C304W02b,07/03/2014,07/04/2014,2,64,61,2,5,Construct,,,,
P,T2,C304,W01 a,PT2C304W01a,PT2C304W01a,07/09/2014,07/10/2014,2,43,70,2,5,Construct,,,,
P,T2,C304,W01 b,PT2C304W01b,PT2C304W01b,07/15/2014,07/15/2014,1,56,60,1,25,Construct,,,,
P,T2,C304,R02,PT2C304R02,PT2C304R02,08/09/2014,08/09/2014,1,120,151,1,5,Construct,,,,
P,T2,C304,R01,PT2C304R01,PT2C304R01,08/14/2014,08/14/2014,1,153,129,1,-94,Construct,,,,
P,T2,C303,W02 a,PT2C303W02a,PT2C303W02a,05/12/2014,05/13/2014,2,150,156,2,11,Construct,,,,
P,T2,C303,W01 a,PT2C303W01a,PT2C303W01a,05/24/2014,05/24/2014,1,100,79,1,63,Construct,,,,
P,T2,C303,R02,PT2C303R02,PT2C303R02,07/26/2014,07/26/2014,1,128,122,1,4,Construct,,,,
P,T2,C303,R01,PT2C303R01,PT2C303R01,07/30/2014,07/31/2014,2,232,209,2,-243,Construct,,,,
P,T2,C303,W01b,PT2C303W01b,PT2C303W01b,11/30/2013,11/30/2013,1,0,0,0,-1,Construct,Code 01.,"A new row was created under the name of ""W01b"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0004
P,T2,C303,W02b,PT2C303W02b,PT2C303W02b,11/29/2013,11/29/2013,1,0,0,0,168,Construct,Code 01.,"A new row was created under the name of ""W02b"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0004
P,T2,C302,W02 b,PT2C302W02b,PT2C302W02b,05/16/2014,05/16/2014,1,72,73,1,4,Construct,,,,
P,T2,C302,W01 a,PT2C302W01a,PT2C302W01a,05/20/2014,05/20/2014,1,80,80,1,2,Construct,,,,
P,T2,C302,W01 b,PT2C302W01b,PT2C302W01b,05/22/2014,05/22/2014,1,62,68,1,43,Construct,,,,
P,T2,C302,R02,PT2C302R02,PT2C302R02,07/04/2014,07/04/2014,1,119,123,1,-245,Construct,,,,
P,T2,C302,W02a,PT2C302W02a,PT2C302W02a,11/01/2013,11/01/2013,1,0,0,1,166,Construct,Code 01.,"A new row was created under the name of ""W01b"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0003
P,T2,C301,W02 a,PT2C301W02a,PT2C301W02a,04/16/2014,04/16/2014,1,76,90,1,1,Construct,,,,
P,T2,C301,W02 b,PT2C301W02b,PT2C301W02b,04/17/2014,04/17/2014,1,108,117,1,22,Construct,,,,
P,T2,C301,W01 a,PT2C301W01a,PT2C301W01a,05/09/2014,05/09/2014,1,87,86,1,5,Construct,,,,
P,T2,C301,W01 b,PT2C301W01b,PT2C301W01b,05/14/2014,05/14/2014,1,103,111,1,23,Construct,,,,
