Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,CC6,F,05,PCC6F05,PCC6F05,01/22/2013,01/23/2013,2,545,486,3,79,Construct,Code 02,"Joining ""05"" and ""05(2ndstage)"" under the name of ""05"".",Code 02a.,P-P-S-5517-0001
P,CC6,F,04,PCC6F04,PCC6F04,04/12/2013,04/13/2013,2,609,481,2,77,Construct,,,,
P,CC6,F,03,PCC6F03,PCC6F03,06/29/2013,06/29/2013,1,627,531,1,28,Construct,,,,
P,CC6,F,02,PCC6F02,PCC6F02,07/27/2013,07/27/2013,1,582,472,1,-234,Construct,,,,
P,CC6,G,05,PCC6G05,PCC6G05,12/05/2012,12/05/2012,1,81,53,1,8,Construct,,,,
P,CC6,G,04,PCC6G04,PCC6G04,12/13/2012,12/13/2012,1,40,30,1,7,Construct,,,,
P,CC6,G,03,PCC6G03,PCC6G03,12/20/2012,12/20/2012,1,96,64,1,13,Construct,,,,
P,CC6,G,02,PCC6G02,PCC6G02,01/02/2013,01/02/2013,1,86,56,1,13,Construct,,,,
P,CC6,G,01,PCC6G01,PCC6G01,01/15/2013,01/15/2013,1,72,56,1,-41,Construct,,,,
P,CC6,H,05,PCC6H05,PCC6H05,12/05/2012,12/05/2012,1,88,53,1,8,Construct,,,,
P,CC6,H,04,PCC6H04,PCC6H04,12/13/2012,12/13/2012,1,48,30,1,7,Construct,,,,
P,CC6,H,03,PCC6H03,PCC6H03,12/20/2012,12/20/2012,1,121,64,1,13,Construct,,,,
P,CC6,H,02,PCC6H02,PCC6H02,01/02/2013,01/02/2013,1,112,56,1,10,Construct,,,,
P,CC6,H,01,PCC6H01,PCC6H01,01/12/2013,01/12/2013,1,72,56,1,111,Construct,,,,
P,CC6,I,05,PCC6I05,PCC6I05,05/03/2013,05/04/2013,2,224,213,2,13,Construct,,,,
P,CC6,I,04 c,PCC6I04c,PCC6I04c,05/17/2013,05/17/2013,1,89,68,1,6,Construct,,,,
P,CC6,I,04 a,PCC6I04a,PCC6I04a,05/23/2013,05/23/2013,1,49,45,1,34,Construct,,,,
P,CC6,I,03 a,PCC6I03a,PCC6I03a,06/26/2013,06/26/2013,1,160,98,1,0,Construct,Code 03,"Lift ""03 a+c"" will be separated into ""03a"" and ""03c"".  All quantities will be assigned to 03a.",Code 03a.,P-P-S-5526-0001
P,CC6,I,03 c,PCC6I03c,PCC6I03c,06/26/2013,06/26/2013,1,0,0,0,52,Construct,Code 03,"Lift ""03 a+c"" will be separated into ""03a"" and ""03c"".  All quantities will be assigned to 03a.",Code 03a.,P-P-S-5526-0001
P,CC6,I,02,PCC6I02,PCC6I02,08/17/2013,08/17/2013,1,340,227,1,6,Construct,,,,
P,CC6,I,01,PCC6I01,PCC6I01,08/23/2013,08/23/2013,1,268,270,1,-35,Construct,,,,
P,CC6,J,05,PCC6J05,PCC6J05,07/19/2013,07/20/2013,2,480,466,2,32,Construct,,,,
P,CC6,J,04,PCC6J04,PCC6J04,08/21/2013,08/22/2013,2,557,481,2,18,Construct,,,,
P,CC6,J,03,PCC6J03,PCC6J03,09/09/2013,09/09/2013,1,584,531,1,39,Construct,,,,
P,CC6,J,02,PCC6J02,PCC6J02,10/18/2013,10/19/2013,2,575,471,2,-182,Construct,,,,
P,CC6,K,05,PCC6K05,PCC6K05,04/20/2013,04/20/2013,1,62,53,1,16,Construct,,,,
P,CC6,K,04,PCC6K04,PCC6K04,05/06/2013,05/06/2013,1,40,30,1,59,Construct,,,,
P,CC6,K,03,PCC6K03,PCC6K03,07/04/2013,07/04/2013,1,105,64,1,8,Construct,,,,
P,CC6,K,02,PCC6K02,PCC6K02,07/12/2013,07/12/2013,1,90,56,1,12,Construct,,,,
P,CC6,K,01,PCC6K01,PCC6K01,07/24/2013,07/24/2013,1,68,56,1,-95,Construct,,,,
P,CC6,L,05,PCC6L05,PCC6L05,04/20/2013,04/20/2013,1,64,53,1,16,Construct,,,,
P,CC6,L,04,PCC6L04,PCC6L04,05/06/2013,05/06/2013,1,35,30,1,59,Construct,,,,
P,CC6,L,03,PCC6L03,PCC6L03,07/04/2013,07/04/2013,1,81,64,1,9,Construct,,,,
P,CC6,L,02,PCC6L02,PCC6L02,07/13/2013,07/13/2013,1,64,56,1,11,Construct,,,,
P,CC6,L,01,PCC6L01,PCC6L01,07/24/2013,07/25/2013,2,89,56,2,,Construct,,,,
