Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in Days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CU3,2W,9,ACU32W09,ACU32W09,3/29/2014,3/29/2014,1,256,245,1,6,Construct,,,,
A,CU3,2W,08b,ACU32W08b,ACU32W08b,4/4/2014,4/4/2014,1,144,138,1,6,Construct,,,,
A,CU3,2W,08a,ACU32W08a,ACU32W08a,4/10/2014,4/10/2014,1,104,76,1,11,Construct,,,,
A,CU3,2W,7,ACU32W07,ACU32W07,4/21/2014,4/22/2014,2,248,174,2,32,Construct,,,,
A,CU3,2W,6,ACU32W06,ACU32W06,5/24/2014,5/24/2014,1,224,174,1,17,Construct,,,,
A,CU3,2W,5,ACU32W05,ACU32W05,6/10/2014,6/10/2014,1,144,174,1,16,Construct,,,,
A,CU3,2W,4,ACU32W04,ACU32W04,6/26/2014,6/26/2014,1,160,110,1,13,Construct,,,,
A,CU3,2W,3,ACU32W03,ACU32W03,7/9/2014,7/9/2014,1,104,110,1,12,Construct,,,,
A,CU3,2W,02a,ACU32W02a,ACU32W02a,7/21/2014,7/21/2014,1,88,109,1,0,Construct,Code 03.,"Lift ""02"" will be divided into ""02a"" and ""02b"". All quantities will be assigned to ""02a"".",Code 03a.,A-P-S-5807-0002
A,CU3,2W,02b,ACU32W02b,ACU32W02b,7/21/2014,7/21/2014,1,0,0,0,171,Construct,Code 03.,"Lift ""02"" will be divided into ""02a"" and ""02b"". All quantities will be assigned to ""02a"".",Code 03a.,A-P-S-5807-0002
A,CU3,2W,1,ACU32W01,ACU32W01,1/8/2015,1/8/2015,1,65,57,1,54,Construct,Code 05.,"Lift ""W01"" will be renamed as ""01"".",Code 05a.,A-P-S-5807-0002
A,CU3,2W,IW,ACU32WIW,ACU32WIW,3/3/2015,8/20/2015,171,197,173,15,,Construct,Code 08.,"Several lifts corresponding to internal walls and stairs were joined as ""IW"" of monolith 2W.",Code 08a.,A-P-S-5807-0002
