Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,T4,C103,W04a,AT4C103W04a,AT4C103W04a,01/05/2015,01/05/2015,1,0,0,0,3,Construct,Code 04.,"Lift ""C1-02/03 W04/W03a(II)"" will be separated into ""C1-02 W04a"" and ""C1-03 W04a"".  All quantities will be assigned to ""C1-02 W4a"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,W03b,AT4C102W03b,AT4C102W03b,01/08/2015,01/08/2015,1,88,97,1,0,Construct,Code 03.,"Lift ""C1-02/03 W03b"" will be separated into ""C1-02 W03b"" and ""C1-03 W03b"".  All quantities will be assigned to ""C1-02 W3b"".",Code 03a.,P-P-S-6840-0011
A,T4,C103,W03b,AT4C103W03b,AT4C103W03b,01/08/2015,01/08/2015,1,0,0,0,9,Construct,Code 03.,"Lift ""C1-02/03 W03b"" will be separated into ""C1-02 W03b"" and ""C1-03 W03b"".  All quantities will be assigned to ""C1-02 W3b"".",Code 03a.,P-P-S-6840-0011
A,T4,C101,R06,AT4C101R06,AT4C101R06,01/17/2015,01/17/2015,1,79,86,1,9,Construct,Code 05.,"Lift ""C1-01 R06/R05(I)"" will be renamed as ""C1-01 R06"".",Code 05a.,P-P-S-6840-0011
A,T4,C102,W03a,AT4C102W03a,AT4C102W03a,01/26/2015,01/26/2015,1,38,35,1,0,Construct,Code 03.,"Lift ""C1-02/03 W03a(II)"" will be separated into ""C1-02 W03a"" and ""C1-03 W03a"".  All quantities will be assigned to ""C1-02 W3a"".",Code 03a.,P-P-S-6840-0011
A,T4,C103,W03a,AT4C103W03a,AT4C103W03a,01/26/2015,01/26/2015,1,0,0,0,7,Construct,Code 03.,"Lift ""C1-02/03 W03a(II)"" will be separated into ""C1-02 W03a"" and ""C1-03 W03a"".  All quantities will be assigned to ""C1-02 W3a"".",Code 03a.,P-P-S-6840-0011
A,T4,C102,W02b,AT4C102W02b,AT4C102W02b,02/02/2015,02/02/2015,1,37,35,1,0,Construct,Code 04.,"Lift ""C1-02/03 W02b(II)/W02d(II)"" will be separated into ""C1-02 W02b"" and ""C1-03 W02b"".  All quantities will be assigned to ""C1-02 W02b"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W02b,AT4C103W02b,AT4C103W02b,02/02/2015,02/02/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 W02b(II)/W02d(II)"" will be separated into ""C1-02 W02b"" and ""C1-03 W02b"".  All quantities will be assigned to ""C1-02 W02b"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W02e,AT4C103W02e,AT4C103W02e,02/02/2015,02/02/2015,1,22,20,1,16,Construct,Code 05.,"Lift ""C1-03 W02e(II)/W02d(II)/W02c(II)"" will be renamed as ""C1-03 W0e"".",Code 05a.,P-P-S-6840-0011
A,T4,C101,R05,AT4C101R05,AT4C101R05,02/18/2015,02/18/2015,1,115,122,1,3,Construct,Code 05.,"Lift ""C1-01 R05(II)/R04(I)"" will be renamed as ""C1-01 R05"".",Code 05a.,P-P-S-6840-0011
A,T4,C102,W02a,AT4C102W02a,AT4C102W02a,02/21/2015,02/21/2015,1,60,60,1,0,Construct,Code 04.,"Lift ""W02/01a+W02/W01c(I)"" will be separated into ""C1-02 W02a"", ""C1-02 W01a"", ""C1-03 W02a"", ""C1-03 W01a"" and ""C1-03 W01c"".  All quantities will be assigned to ""C1-02 W01a"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,W01a,AT4C102W01a,AT4C102W01a,02/21/2015,02/21/2015,1,0,0,0,0,Construct,Code 04.,"Lift ""W02/01a+W02/W01c(I)"" will be separated into ""C1-02 W01a"", ""C1-02 W02a"", ""C1-03 W01a"", ""C1-03 W01c"" and ""C1-03 W02a"".  All quantities will be assigned to ""C1-02 W01a"".",Code 04a.,P-P-S-6840-0011
