Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,H4W,2A,F03,AH4W2AF03,AH4W2AF03,10/04/2012,10/05/2012,2,1048,1099,2,43,Construct,,,,
A,H4W,2A,F02,AH4W2AF02,AH4W2AF02,11/17/2012,11/17/2012,1,1011,1000,1,14,Construct,,,,
A,H4W,2A,F01,AH4W2AF01,AH4W2AF01,12/01/2012,12/01/2012,1,440,434,1,11,Construct,,,,
A,H4W,2A,W13,AH4W2AW13,AH4W2AW13,12/12/2012,12/13/2012,2,576,575,2,22,Construct,,,,
A,H4W,2A,W12,AH4W2AW12,AH4W2AW12,01/04/2013,01/05/2013,2,548,538,2,4,Construct,,,,
A,H4W,2A,W11,AH4W2AW11,AH4W2AW11,01/09/2013,01/10/2013,2,512,501,2,9,Construct,,,,
A,H4W,2A,W10,AH4W2AW10,AH4W2AW10,01/19/2013,01/19/2013,1,488,464,1,32,Construct,,,,
A,H4W,2A,W09,AH4W2AW09,AH4W2AW09,02/20/2013,02/21/2013,2,384,389,2,111,Construct,,,,
A,H4W,2A,W08,AH4W2AW08,AH4W2AW08,06/12/2013,06/13/2013,2,400,398,2,1,Construct,Code 05.,"Lift ""W08/W07/W06a"" will be renamed as ""W08""",Code 05.,A-P-S-0911-0010
A,H4W,2A,W07,AH4W2AW07,AH4W2AW07,06/14/2013,06/14/2013,1,0,0,0,6,Construct,Code 01.,"A new row was created under the name of ""W07"" with 0 quantities and with dates of the previous lift plus one day.",Code 01a.,A-P-S-0911-0010
A,H4W,2A,W06,AH4W2AW06,AH4W2AW06,06/20/2013,06/20/2013,1,360,364,1,5,Construct,Code 05.,"Lift ""W06b & W05a"" will be renamed as ""W06"".",Code 05.,A-P-S-0911-0010
A,H4W,2A,W05,AH4W2AW05,AH4W2AW05,06/25/2013,06/26/2013,2,336,329,2,16,Construct,Code 05.,"Lift ""W05b /W04a"" will be renamed as ""W05""",Code 05.,A-P-S-0911-0010
A,H4W,2A,W04,AH4W2AW04,AH4W2AW04,07/12/2013,07/12/2013,1,184,200,1,39,Construct,Code 05.,"Lift ""W04b / W03a"" will be renamed as ""W04"".",Code 05.,A-P-S-0911-0010
A,H4W,2A,W03,AH4W2AW03,AH4W2AW03,08/20/2013,09/05/2013,17,184,145,3,8,Construct,Code 02.,"Joining ""W03c"" and ""W03"" under the name of ""W03"".",Code 02a.,A-P-S-0911-0010
A,H4W,2A,W02,AH4W2AW02,AH4W2AW02,09/13/2013,09/15/2014,368,96,118,2,9,Construct,,,,
A,H4W,2A,W01,AH4W2AW01,AH4W2AW01,09/24/2014,09/24/2014,1,82,81,1,-645,Construct,,,,
A,H4W,2B,F03,AH4W2BF03,AH4W2BF03,12/18/2012,05/16/2013,150,996,989,3,2,Construct,Code 02.,"Joining ""F03a"" and ""F03b"" under the name ""F03"".",Code 02a.,A-P-S-0910-0006
A,H4W,2B,F02,AH4W2BF02,AH4W2BF02,05/18/2013,05/18/2013,1,1004,996,1,12,Construct,,,,
A,H4W,2B,F01,AH4W2BF01,AH4W2BF01,05/30/2013,05/30/2013,1,512,515,1,9,Construct,,,,
A,H4W,2B,W13,AH4W2BW13,AH4W2BW13,06/08/2013,06/08/2013,1,736,739,1,9,Construct,,,,
