Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,VS2,,C04b3,PVS2C04b3,PVS2C04b3,12/03/2012,12/04/2012,2,0,0,0,-64,Construct,Code 03.,"Lift ""C4a&b"" will be separated into ""C4a"" and ""C4b"".  All quantities will be assigned to ""C4a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C05a1,PVS2C05a1,PVS2C05a1,10/01/2012,10/02/2012,2,170,174,2,1,Construct,,,,
P,VS2,,C05a3,PVS2C05a3,PVS2C05a3,10/03/2012,10/03/2012,1,168,174,1,2,Construct,,,,
P,VS2,,C05a2,PVS2C05a2,PVS2C05a2,10/05/2012,10/06/2012,2,176,168,2,2,Construct,,,,
P,VS2,,C05b1,PVS2C05b1,PVS2C05b1,10/08/2012,10/09/2012,2,175,175,2,1,Construct,,,,
P,VS2,,C05b2,PVS2C05b2,PVS2C05b2,10/10/2012,10/11/2012,2,171,173,2,1,Construct,,,,
P,VS2,,C05b3,PVS2C05b3,PVS2C05b3,10/12/2012,10/13/2012,2,206,188,2,840,Construct,,,,
P,VS2,,W01,PVS2W01,PVS2W01,01/31/2015,01/31/2015,1,305,284,3,-500,Construct,Code 02.,"Joining ""W01 A1"", ""W01 A2"" and ""W01 A3"" under the name of ""W01"".",Code 02a.,P-P-S-6710-0002
P,VS2,,W02,PVS2W02,PVS2W02,09/18/2013,09/18/2013,1,822,797,5,-14,Construct,Code 02.,"Joining ""W02 A1"", ""W02 A2"" and ""W02 A3"" under the name of ""W02"".",Code 02a.,P-P-S-6710-0002
P,VS2,,W03,PVS2W03,PVS2W03,09/04/2013,10/04/2013,31,836,814,5,-39,Construct,Code 02.,"Joining ""W03 A1"", ""W03 A2"" and ""W03 A3"" under the name of ""W03"".",Code 02a.,P-P-S-6710-0002
P,VS2,,W04,PVS2W04,PVS2W04,08/26/2013,08/27/2013,2,839,814,5,-15,Construct,Code 02.,"Joining ""W04 A1"", ""W04 A2"" and ""W04 A3"" under the name of ""W04"".",Code 02a.,P-P-S-6710-0002
P,VS2,,W05,PVS2W05,PVS2W05,08/12/2013,08/13/2013,2,848,814,6,-15,Construct,Code 02.,"Joining ""W05 A1"", ""W05 A2"" and ""W05 A3"" under the name of ""W05"".",Code 02a.,P-P-S-6710-0002
P,VS2,,W06,PVS2W06,PVS2W06,07/29/2013,07/29/2013,1,841,781,5,-20,Construct,Code 02.,"Joining ""W06 A1"", ""W06 A2"" and ""W06 A3"" under the name of ""W06"".",Code 02a.,P-P-S-6710-0002
P,VS2,,W07,PVS2W07,PVS2W07,07/09/2013,07/10/2013,2,914,810,6,,Construct,Code 02.,"Joining ""W07 A1"", ""W07 A2"" and ""W07 A3"" under the name of ""W07"".",Code 02a.,P-P-S-6710-0002
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
