Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,IW,M05,F03a,AIWM05F03a,AIWM05F03a,08/22/2013,08/23/2013,2,574,460,2,6,Construct,Code 05.,"Lift ""F03 a/ F02 a"" will be renamed as ""F03a""",Code 05a.,A-P-S-4220-0001
A,IW,M05,F01a,AIWM05F01a,AIWM05F01a,08/29/2013,10/15/2013,48,269,208,3,-43,Construct,,,,
A,IW,M05,F01b,AIWM05F01b,AIWM05F01b,09/02/2013,09/02/2013,1,25,0,1,42,Construct,,,,
A,IW,M05,P2-03,AIWM05P2-03,AIWM05P2-03,10/14/2013,10/14/2013,1,14,21,1,7,Construct,Code 05.,"Lift ""P02-03"" will be renamed as ""P2-03""",Code 05a.,A-P-S-4221-0001
A,IW,M05,C06b,AIWM05C06b,AIWM05C06b,10/21/2013,10/22/2013,2,0,0,0,-1,Construct,Code 01.,"A new row was created under the name of  ""C06b"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4221-0001
A,IW,M05,C05a,AIWM05C05a,AIWM05C05a,10/21/2013,10/22/2013,2,422,372,2,4,Construct,,,,
A,IW,M05,C05b,AIWM05C05b,AIWM05C05b,10/26/2013,11/19/2013,25,126,200,2,-24,Construct,,,,
A,IW,M05,P2-02,AIWM05P2-02,AIWM05P2-02,10/26/2013,10/26/2013,1,53,60,1,11,Construct,Code 05.,"Lift ""P02-02"" will be renamed as ""P2-02""",Code 05a.,A-P-S-4221-0001
A,IW,M05,C04a,AIWM05C04a,AIWM05C04a,11/06/2013,11/07/2013,2,475,378,2,12,Construct,,,,
A,IW,M05,P2-01,AIWM05P2-01,AIWM05P2-01,11/19/2013,11/19/2013,1,72,55,1,1,Construct,Code 05.,"Lift ""P02-01"" will be renamed as ""P2-01""",Code 05a.,A-P-S-4221-0001
A,IW,M05,C03 ,AIWM05C03,AIWM05C03,11/20/2013,04/16/2014,148,604,580,3,1,Construct,Code 02.,"Joining "" C03(II)/C02(II)""  and ""C03a "" under the name of ""C03""",Code 02a.,A-P-S-4216-0001
A,IW,M05,C02,AIWM05C02,AIWM05C02,04/17/2014,04/17/2014,1,0,0,0,-43,Construct,Code 01.,"A new row was created ""C02"" to match the RFC",Code 01a.,A-P-S-4221-0002
A,IW,M05,P3-02,AIWM05P3-02,AIWM05P3-02,03/05/2014,03/05/2014,1,26,30,1,7,Construct,Code 05.,"Lift ""P03-02"" will be renamed as ""P3-02""",Code 05a.,A-P-S-4221-0002
A,IW,M05,P3-01,AIWM05P3-01,AIWM05P3-01,03/12/2014,03/12/2014,1,24,30,1,6,Construct,Code 05.,"Lift ""P03-01"" will be renamed as ""P3-01""",Code 05a.,A-P-S-4221-0002
A,IW,M05,C04b,AIWM05C04b,AIWM05C04b,03/18/2014,03/18/2014,1,101,92,1,20,Construct,,,,
