Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,CC3,I,03c,PCC3I03c,PCC3I03c,04/23/2013,04/23/2013,1,0,0,0,55,Construct,Code 03.,"Lift ""03a+c"" will be divided into ""03a"" and ""03c"". All quantities will be assigned to ""03a"".",Code 03a.,P-P-S-5376-0001
P,CC3,I,02,PCC3I02,PCC3I02,06/17/2013,06/17/2013,1,264,185,1,2,Construct,,,,
P,CC3,I,01,PCC3I01,PCC3I01,06/19/2013,06/20/2013,2,371,220,2,-94,Construct,,,,
P,CC3,J,05,PCC3J05,PCC3J05,03/18/2013,03/25/2013,8,617,540,3,133,Construct,,,,
P,CC3,J,04,PCC3J04,PCC3J04,08/05/2013,08/06/2013,2,652,452,2,24,Construct,,,,
P,CC3,J,03,PCC3J03,PCC3J03,08/30/2013,08/31/2013,2,724,573,2,19,Construct,,,,
P,CC3,J,02,PCC3J02,PCC3J02,09/19/2013,09/20/2013,2,730,547,2,-591,Construct,,,,
P,CC3,K,05,PCC3K05,PCC3K05,02/07/2012,02/18/2012,12,112,93,2,32,Construct,,,,
P,CC3,K,04,PCC3K04,PCC3K04,03/21/2012,03/21/2012,1,100.5,53,1,29,Construct,,,,
P,CC3,K,03,PCC3K03,PCC3K03,04/19/2012,04/19/2012,1,90,77,1,-73,Construct,,,,
P,CC3,L,05,PCC3L05,PCC3L05,02/06/2012,02/11/2012,6,128,93,2,17,Construct,,,,
P,CC3,L,04,PCC3L04,PCC3L04,02/28/2012,02/29/2012,2,93,53,2,31,Construct,,,,
P,CC3,L,03,PCC3L03,PCC3L03,03/31/2012,03/31/2012,1,120,77,1,,Construct,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
