id,date,global_area,area,structure,monolith,lift,side,name,icl_found,defects,ncr,cod,formwork_defects,rebar_defects
659,9/21/2011 0:00,LMC,Floor Slab ,FS,M13,F,A,AFSM13F,N/A,0,0,0,0,0
660,9/22/2011 0:00,LMC,Floor Slab ,FS,M17,A,A,AFSM17A,N/A,0,0,0,0,0
661,9/23/2011 0:00,LMC,Floor Slab ,FS,M20,A,A,AFSM20A,N/A,0,0,0,0,0
662,9/24/2011 0:00,LMC,Floor Slab ,FS,M15,F,A,AFSM15F,N/A,0,0,0,0,0
663,9/25/2011 0:00,LMC,Floor Slab ,FS,M14,B,A,AFSM14B,N/A,0,0,0,0,0
664,9/25/2011 0:00,LMC,Floor Slab ,FS,M16,E,A,AFSM16E,N/A,0,0,0,0,0
665,9/27/2011 0:00,LMC,Floor Slab ,FS,M15,B,A,AFSM15B,N/A,0,0,0,0,0
666,9/27/2011 0:00,LMC,Floor Slab ,FS,M16,B,A,AFSM16B,N/A,0,0,0,0,0
667,9/29/2011 0:00,LMC,Floor Slab ,FS,M21,F,A,AFSM21F,N/A,0,0,0,0,0
668,10/1/2011 0:00,LMC,Floor Slab ,FS,M16,A,A,AFSM16A,N/A,0,0,0,0,0
669,10/3/2011 0:00,LMC,Floor Slab ,FS,M12,B,A,AFSM12B,N/A,0,0,0,0,0
670,10/4/2011 0:00,LMC,Floor Slab ,FS,M21,B,A,AFSM21B,N/A,0,0,0,0,0
671,10/6/2011 0:00,LMC,Floor Slab ,FS,M15,A,A,AFSM15A,N/A,0,0,0,0,0
672,10/9/2011 0:00,LMC,Floor Slab ,FS,M11,B,A,AFSM11B,N/A,0,0,0,0,0
673,10/9/2011 0:00,LMC,Floor Slab ,FS,M13,B,A,AFSM13B,N/A,0,0,0,0,0
674,10/10/2011 0:00,LMC,Floor Slab ,FS,M15,E,A,AFSM15E,N/A,0,0,0,0,0
675,10/10/2011 0:00,LMC,Floor Slab ,FS,M21,E,A,AFSM21E,N/A,0,0,0,0,0
676,10/12/2011 0:00,LMC,Floor Slab ,FS,M14,A,A,AFSM14A,N/A,0,0,0,0,0
677,10/12/2011 0:00,LMC,Floor Slab ,FS,M14,G,A,AFSM14G,N/A,0,0,0,0,0
678,10/13/2011 0:00,LMC,Floor Slab ,FS,M21,A,A,AFSM21A,N/A,0,0,0,0,0
679,10/15/2011 0:00,LMC,Floor Slab ,FS,M10,B,A,AFSM10B,N/A,0,0,0,0,0
680,10/15/2011 0:00,LMC,Floor Slab ,FS,M14,C,A,AFSM14C,N/A,0,0,0,0,0
681,10/17/2011 0:00,LMC,Floor Slab ,FS,M09,B,A,AFSM09B,N/A,0,0,0,0,0
682,10/17/2011 0:00,LMC,Floor Slab ,FS,M12,F,A,AFSM12F,N/A,0,0,0,0,0
683,10/17/2011 0:00,LMC,Floor Slab ,FS,M14,E,A,AFSM14E,N/A,0,0,0,0,0
684,10/20/2011 0:00,LMC,Floor Slab ,FS,M09,E,A,AFSM09E,N/A,0,0,0,0,0
685,10/20/2011 0:00,LMC,Floor Slab ,FS,M10,F,A,AFSM10F,N/A,0,0,0,0,0
686,10/20/2011 0:00,LMC,Floor Slab ,FS,M13,E,A,AFSM13E,N/A,0,0,0,0,0
687,10/21/2011 0:00,LMC,Floor Slab ,FS,M12,E,A,AFSM12E,N/A,0,0,0,0,0
688,10/22/2011 0:00,LMC,Floor Slab ,FS,M01,C,A,AFSM01C,N/A,0,0,0,0,0
689,10/24/2011 0:00,LMC,Floor Slab ,FS,M09,F,A,AFSM09F,N/A,0,0,0,0,0
690,10/25/2011 0:00,LMC,Floor Slab ,FS,M09,A,A,AFSM09A,N/A,0,0,0,0,0
691,10/25/2011 0:00,LMC,Floor Slab ,FS,M11,A,A,AFSM11A,N/A,0,0,0,0,0
692,10/27/2011 0:00,LMC,Middle East,ME,M16,F02,A,AMEM16F02,Yes,0,0,0,0,0
693,10/27/2011 0:00,LMC,Floor Slab ,FS,M13,A,A,AFSM13A,N/A,0,0,0,0,0
694,10/28/2011 0:00,LMC,Floor Slab ,FS,M01,G,A,AFSM01G,N/A,0,0,0,0,0
695,10/29/2011 0:00,LMC,Middle East,ME,M10,F02,A,AMEM10F02,Yes,1,0,0,0,1
696,10/29/2011 0:00,LMC,Floor Slab ,FS,M08,B,A,AFSM08B,N/A,0,0,0,0,0
697,10/30/2011 0:00,LMC,Floor Slab ,FS,M12,A,A,AFSM12A,N/A,0,0,0,0,0
698,11/1/2011 0:00,LMC,Middle West ,MW,M04,F02,A,AMWM04F02,Yes,0,0,0,0,0
699,11/1/2011 0:00,LMC,Floor Slab ,FS,M08,A,A,AFSM08A,N/A,0,0,0,0,0
700,11/1/2011 0:00,LMC,Floor Slab ,FS,M08,F,A,AFSM08F,N/A,0,0,0,0,0
701,11/8/2011 0:00,LMC,Floor Slab ,FS,M13,G,A,AFSM13G,N/A,0,0,0,0,0
702,11/9/2011 0:00,LMC,Floor Slab ,FS,M01,B,A,AFSM01B,N/A,0,0,0,0,0
703,11/9/2011 0:00,LMC,Floor Slab ,FS,M08,E,A,AFSM08E,N/A,0,0,0,0,0
704,11/9/2011 0:00,LMC,Floor Slab ,FS,M12,G,A,AFSM12G,N/A,0,0,0,0,0
705,11/11/2011 0:00,LMC,Middle West ,MW,M02,F02,A,AMWM02F02,Yes,0,0,0,0,0
706,11/11/2011 0:00,LMC,Floor Slab ,FS,M10,E,A,AFSM10E,N/A,0,0,0,0,0
707,11/15/2011 0:00,LMC,Floor Slab ,FS,M10,A,A,AFSM10A,N/A,0,0,0,0,0
708,11/16/2011 0:00,LMC,Floor Slab ,FS,M01,F,A,AFSM01F,N/A,0,0,0,0,0
709,11/16/2011 0:00,LMC,Floor Slab ,FS,M01,A,A,AFSM01A,N/A,0,0,0,0,0
710,11/18/2011 0:00,LMC,Floor Slab ,FS,M02,A,A,AFSM02A,N/A,0,0,0,0,0
711,11/18/2011 0:00,LMC,Floor Slab ,FS,M13,C,A,AFSM13C,N/A,0,0,0,0,0
712,11/22/2011 0:00,LMC,Floor Slab ,FS,M03,A,A,AFSM03A,N/A,0,0,0,0,0
713,11/22/2011 0:00,LMC,Floor Slab ,FS,M10,C,A,AFSM10C,N/A,0,0,0,0,0
714,11/23/2011 0:00,LMC,Middle East,ME,M13,F03,A,AMEM13F03,Yes,0,0,0,0,0
715,11/23/2011 0:00,LMC,Floor Slab ,FS,M02,B,A,AFSM02B,N/A,0,0,0,0,0
716,11/24/2011 0:00,LMC,Floor Slab ,FS,M04,A,A,AFSM04A,N/A,0,0,0,0,0
717,11/24/2011 0:00,LMC,Floor Slab ,FS,M11,C,A,AFSM11C,N/A,0,0,0,0,0
718,11/24/2011 0:00,LMC,Floor Slab ,FS,M15,G,A,AFSM15G,N/A,0,0,0,0,0
719,11/25/2011 0:00,LMC,Middle West ,MW,M09,F02,A,AMWM09F02,Yes,0,0,0,0,0
720,11/26/2011 0:00,LMC,Middle East,ME,M22,F02,A,AMEM22F02,Yes,0,0,0,0,0
721,11/26/2011 0:00,LMC,Floor Slab ,FS,M02,E,A,AFSM02E,N/A,0,0,0,0,0
722,11/29/2011 0:00,LMC,Middle East,ME,M11,F02,A,AMEM11F02,Yes,0,0,0,0,0
723,11/30/2011 0:00,LMC,Middle East,ME,M15,F02,A,AMEM15F02,Yes,0,0,0,0,0
724,11/30/2011 0:00,LMC,Floor Slab ,FS,M01,E,A,AFSM01E,N/A,0,0,0,0,0
725,11/30/2011 0:00,LMC,Floor Slab ,FS,M03,E,A,AFSM03E,N/A,0,0,0,0,0
726,11/30/2011 0:00,LMC,Floor Slab ,FS,M10,G,A,AFSM10G,N/A,0,0,0,0,0
727,11/30/2011 0:00,LMC,Floor Slab ,FS,M12,C,A,AFSM12C,N/A,0,0,0,0,0
728,12/2/2011 0:00,LMC,Floor Slab ,FS,M15,C,A,AFSM15C,N/A,0,0,0,0,0
729,12/2/2011 0:00,LMC,Floor Slab ,FS,M16,C,A,AFSM16C,N/A,0,0,0,0,0
730,12/2/2011 0:00,LMC,Floor Slab ,FS,M22,G,A,AFSM22G,N/A,0,0,0,0,0
731,12/3/2011 0:00,LMC,Floor Slab ,FS,M02 ,D,A,AFSM02D,N/A,0,0,0,0,0
732,12/3/2011 0:00,LMC,Floor Slab ,FS,M20,G,A,AFSM20G,N/A,0,0,0,0,0
733,12/5/2011 0:00,LMC,Floor Slab ,FS,M02 ,F,A,AFSM02F,N/A,0,0,0,0,0
734,12/5/2011 0:00,LMC,Floor Slab ,FS,M21,G,A,AFSM21G,N/A,0,0,0,0,0
735,12/5/2011 0:00,LMC,Floor Slab ,FS,M23,G,A,AFSM23G,N/A,0,0,0,0,0
736,12/7/2011 0:00,LMC,Floor Slab ,FS,M03,F,A,AFSM03F,N/A,0,0,0,0,0
737,12/9/2011 0:00,LMC,Middle West ,MW,M11,F02,A,AMWM11F02,Yes,1,0,0,0,1
738,12/9/2011 0:00,LMC,Floor Slab ,FS,M20,C,A,AFSM20C,N/A,0,0,0,0,0
739,12/12/2011 0:00,LMC,Floor Slab ,FS,M21,C,A,AFSM21C,N/A,0,0,0,0,0
740,12/12/2011 0:00,LMC,Floor Slab ,FS,M22,C,A,AFSM22C,N/A,0,0,0,0,0
741,12/12/2011 0:00,LMC,Floor Slab ,FS,M23,C,A,AFSM23C,N/A,0,0,0,0,0
742,12/14/2011 0:00,LMC,Middle West ,MW,M03,F02,A,AMWM03F02,Yes,0,0,0,0,0
743,12/15/2011 0:00,LMC,Middle East,ME,M13,F02,A,AMEM13F02,Yes,0,0,0,0,0
744,12/20/2011 0:00,LMC,Middle West ,MW,M16,F02,A,AMWM16F02,Yes,0,0,0,0,0
745,12/20/2011 0:00,LMC,Floor Slab ,FS,M03,B,A,AFSM03B,N/A,0,0,0,0,0
746,12/21/2011 0:00,LMC,Middle West ,MW,M04,F01,A,AMWM04F01,Yes,0,2,0,0,0
747,12/23/2011 0:00,LMC,Middle East,ME,M03,F02,A,AMEM03F02,Yes,3,0,0,3,0
748,12/28/2011 0:00,LMC,Middle West ,MW,M13,F03,A,AMWM13F03,Yes,0,0,0,0,0
749,1/18/2013 0:00,OWW,Outlet East ,OE,M02,F01,A,AOEM02F01,Yes,4,0,0,2,2
750,1/18/2013 0:00,OWW,Outlet East ,OE,M07,F03,A,AOEM07F03,Yes,3,0,0,2,1
751,1/23/2013 0:00,OWW,Outlet East ,OE,M07,F02,A,AOEM07F02,Yes,16,0,1,8,6
752,1/29/2013 0:00,OWW,Outlet East ,OE,M06,F03,A,AOEM06F03,Yes,9,0,1,4,4
753,2/2/2013 0:00,OWW,Outlet East ,OE,M06,F02,A,AOEM06F02,Yes,0,0,0,0,0
754,2/13/2013 0:00,OWW,Outlet West ,OW,M06,F03,A,AOWM06F03,Yes,4,0,0,0,4
755,2/17/2013 0:00,OWW,Outlet West ,OW,M06,F02,A,AOWM06F02,Yes,6,0,0,4,2
756,2/23/2013 0:00,OWW,Outlet West ,OW,M05,F03,A,AOWM05F03,Yes,4,0,0,3,1
757,3/4/2013 0:00,OWW,Outlet West ,OW,M05,F02,A,AOWM05F02,Yes,0,0,0,0,0
758,3/11/2013 0:00,OWW,Outlet East ,OE,M01,F01,A,AOEM01F01,Yes,6,0,0,3,2
759,3/15/2013 0:00,OWW,Outlet West ,OW,M01,F02,A,AOWM01F02,Yes,6,0,0,4,2
760,3/16/2013 0:00,OWW,Outlet East ,OE,M05,F03,A,AOEM05F03,Yes,2,0,0,0,2
761,3/19/2013 0:00,OWW,Outlet East ,OE,M05,F02,A,AOEM05F02,Yes,2,0,0,1,1
762,3/28/2013 0:00,OWW,Outlet West ,OW,M02,F02,A,AOWM02F02,Yes,10,0,1,8,1
763,3/28/2013 0:00,OWW,Outlet West ,OW,M07,F03,A,AOWM07F03,Yes,1,0,1,0,1
764,4/2/2013 0:00,OWW,Outlet West ,OW,M07,F02,A,AOWM07F02,Yes,8,0,1,5,2
765,4/6/2013 0:00,OWW,Outlet East ,OE,M04,F03,A,AOEM04F03,Yes,4,0,0,0,3
766,4/11/2013 0:00,OWW,Outlet East ,OE,M04,F02,A,AOEM04F02,Yes,2,0,0,2,0
767,4/23/2013 0:00,OWW,Outlet West ,OW,M03,F02,A,AOWM03F02,Yes,5,0,0,3,2
768,4/24/2013 0:00,OWW,Outlet West ,OW,M01,F01,A,AOWM01F01,Yes,7,0,0,4,2
769,5/10/2013 0:00,OWW,Outlet East ,OE,M01,C04b,A,AOEM01C04b,Yes,3,0,0,2,1
770,5/12/2013 0:00,OWW,Outlet West ,OW,M04,F03,A,AOWM04F03,Yes,0,0,2,0,0
771,5/12/2013 0:00,OWW,Outlet West ,OW,M04,F02,A,AOWM04F02,Yes,0,0,0,0,0
772,5/17/2013 0:00,OWW,Outlet West ,OW,M02,F01,A,AOWM02F01,Yes,6,0,0,4,1
773,5/18/2013 0:00,OWW,Outlet East ,OE,M01,C04a,A,AOEM01C04a,Yes,0,0,0,0,0
774,5/18/2013 0:00,OWW,Outlet West ,OW,M01,C06a,A,AOWM01C06a,Yes,0,0,0,0,0
775,5/18/2013 0:00,OWW,Outlet West ,OW,M02,C06c,A,AOWM02C06c,Yes,1,0,0,0,1
776,5/19/2013 0:00,OWW,Outlet East ,OE,M01,C03a,A,AOEM01C03a,Yes,2,0,0,0,2
777,5/22/2013 0:00,OWW,Outlet West ,OW,M01,C06b,A,AOWM01C06b,Yes,2,0,0,2,0
778,5/23/2013 0:00,OWW,Outlet East ,OE,M01,P2-02,A,AOEM01P2-02,Yes,1,0,0,0,1
779,5/28/2013 0:00,OWW,Outlet East ,OE,M02,C04a,A,AOEM02C04a,Yes,0,0,0,0,0
780,5/31/2013 0:00,OWW,Outlet East ,OE,M02,P2-02,A,AOEM02P2-02,Yes,1,0,0,0,1
781,6/1/2013 0:00,OWW,Outlet East ,OE,M01,C03b,A,AOEM01C03b,Yes,0,0,1,0,0
782,6/4/2013 0:00,OWW,Outlet East ,OE,M01,P2-01,A,AOEM01P2-01,Yes,0,0,0,0,0
783,6/6/2013 0:00,OWW,Outlet East ,OE,M02,C03a,A,AOEM02C03a,Yes,0,0,0,0,0
784,6/7/2013 0:00,OWW,Outlet West ,OW,M01,P2-02,A,AOWM01P2-02,Yes,0,0,0,0,0
785,6/8/2013 0:00,OWW,Outlet East ,OE,M02,C04b,A,AOEM02C04b,Yes,3,0,0,2,1
786,6/8/2013 0:00,OWW,Outlet East ,OE,M03,C04a,A,AOEM03C04a,Yes,0,0,0,0,0
787,6/12/2013 0:00,OWW,Outlet East ,OE,M03,F01,A,AOEM03F01,Yes,0,0,0,0,0
788,6/12/2013 0:00,OWW,Outlet East ,OE,M03,C03a,A,AOEM03C03a,Yes,0,0,0,0,0
789,6/13/2013 0:00,OWW,Outlet East ,OE,M03,P3-02,A,AOEM03P3-02,Yes,1,0,0,0,1
790,6/15/2013 0:00,OWW,Outlet East ,OE,M02,P2-01,A,AOEM02P2-01,Yes,0,0,0,0,0
791,6/19/2013 0:00,OWW,Outlet East ,OE,M02,C03b,A,AOEM02C03b,Yes,8,0,0,4,3
792,6/19/2013 0:00,OWW,Outlet East ,OE,M06,F01,A,AOEM06F01,Yes,5,0,0,2,3
793,6/21/2013 0:00,OWW,Outlet East ,OE,M06,C04,A,AOEM06C04,Yes,0,0,0,0,0
794,6/24/2013 0:00,OWW,Outlet East ,OE,M07,F01,A,AOEM07F01,Yes,0,0,0,0,0
795,6/25/2013 0:00,OWW,Outlet East ,OE,M03,C04b,A,AOEM03C04b,Yes,5,0,0,4,0
796,6/29/2013 0:00,OWW,Outlet East ,OE,M03,C03b,A,AOEM03C03b,Yes,0,0,0,0,0
797,6/29/2013 0:00,OWW,Outlet East ,OE,M07,C04,A,AOEM07C04,Yes,0,0,0,0,0
798,7/1/2013 0:00,OWW,Outlet West ,OW,M02,P2-02,A,AOWM02P2-02,Yes,0,0,0,0,0
799,7/2/2013 0:00,OWW,Outlet East ,OE,M06,C03,A,AOEM06C03,Yes,3,0,0,2,1
800,7/4/2013 0:00,OWW,Outlet East ,OE,M01,C02,A,AOEM01C02,Yes,1,0,0,0,1
801,7/5/2013 0:00,OWW,Outlet East ,OE,M03,P2-02,A,AOEM03P2-02,Yes,2,0,0,0,2
802,7/5/2013 0:00,OWW,Outlet East ,OE,M06,P1-02,A,AOEM06P1-02,Yes,0,0,0,0,0
803,7/6/2013 0:00,OWW,Outlet East ,OE,M05,C04,A,AOEM05C04,Yes,5,0,1,2,2
804,7/8/2013 0:00,OWW,Outlet East ,OE,M07,C03,A,AOEM07C03,Yes,6,0,1,4,1
805,7/9/2013 0:00,OWW,Outlet East ,OE,M04,C04b,A,AOEM04C04b,Yes,0,0,0,0,0
806,7/12/2013 0:00,OWW,Outlet East ,OE,M01,C01,A,AOEM01C01,Yes,5,0,2,2,3
807,7/15/2013 0:00,OWW,Outlet East ,OE,M05,F01,A,AOEM05F01,Yes,0,0,0,0,0
808,7/16/2013 0:00,OWW,Outlet East ,OE,M03,P2-01,A,AOEM03P2-01,Yes,0,0,0,0,0
809,7/16/2013 0:00,OWW,Outlet East ,OE,M05,C03,A,AOEM05C03,Yes,3,0,0,0,3
810,7/17/2013 0:00,OWW,Outlet East ,OE,M07,P1-02,A,AOEM07P1-02,Yes,9,0,0,5,3
811,7/20/2013 0:00,OWW,Outlet East ,OE,M03,P3-01,A,AOEM03P3-01,Yes,3,0,0,3,0
812,7/23/2013 0:00,OWW,Outlet East ,OE,M04,C03b,A,AOEM04C03b,Yes,0,0,0,0,0
813,7/25/2013 0:00,OWW,Outlet East ,OE,M01,W05,A,AOEM01W05,Yes,0,0,0,0,0
814,7/26/2013 0:00,OWW,Outlet East ,OE,M06,P1-01,A,AOEM06P1-01,Yes,0,0,0,0,0
815,7/26/2013 0:00,OWW,Outlet East ,OE,M06,P2-02,A,AOEM06P2-02,Yes,7,0,0,4,2
816,8/2/2013 0:00,OWW,Outlet East ,OE,M05,P2-02,A,AOEM05P2-02,Yes,0,0,0,0,0
817,8/3/2013 0:00,OWW,Outlet East ,OE,M05,P3-02,A,AOEM05P3-02,Yes,2,0,0,0,2
818,8/9/2013 0:00,OWW,Outlet East ,OE,M05,P1-02,A,AOEM05P1-02,Yes,0,0,0,0,0
819,8/10/2013 0:00,OWW,Outlet East ,OE,M03,C02,A,AOEM03C02,Yes,3,0,0,3,0
820,8/14/2013 0:00,OWW,Outlet East ,OE,M01,W04,A,AOEM01W04,Yes,0,0,0,0,0
821,8/16/2013 0:00,OWW,Outlet East ,OE,M03,C01,A,AOEM03C01,Yes,6,0,0,4,1
822,8/17/2013 0:00,OWW,Outlet East ,OE,M07,P1-01,A,AOEM07P1-01,Yes,0,0,0,0,0
823,8/22/2013 0:00,OWW,Outlet East ,OE,M01,W03,A,AOEM01W03,Yes,1,0,0,0,0
824,8/27/2013 0:00,OWW,Outlet East ,OE,M04,C04a,A,AOEM04C04a,Yes,7,0,0,4,2
825,8/29/2013 0:00,OWW,Outlet East ,OE,M06,P2-01,A,AOEM06P2-01,Yes,6,0,0,4,2
826,8/31/2013 0:00,OWW,Outlet East ,OE,M02,C02,A,AOEM02C02,Yes,0,0,0,0,0
827,8/31/2013 0:00,OWW,Outlet East ,OE,M04,C03a,A,AOEM04C03a,Yes,4,0,0,4,0
828,8/31/2013 0:00,OWW,Outlet West ,OW,M07,C04,A,AOWM07C04,Yes,5,0,0,4,0
829,9/2/2013 0:00,OWW,Outlet East ,OE,M01,W02,A,AOEM01W02,Yes,0,0,0,0,0
830,9/2/2013 0:00,OWW,Outlet East ,OE,M05,P1-01,A,AOEM05P1-01,Yes,5,0,0,4,0
831,9/3/2013 0:00,OWW,Outlet East ,OE,M04,P2-02,A,AOEM04P2-02,Yes,0,0,0,0,0
832,9/6/2013 0:00,OWW,Outlet East ,OE,M02,C01,A,AOEM02C01,Yes,1,0,0,0,1
833,9/6/2013 0:00,OWW,Outlet East ,OE,M05,P3-01,A,AOEM05P3-01,Yes,0,0,0,0,0
834,9/7/2013 0:00,OWW,Outlet West ,OW,M07,C03,A,AOWM07C03,Yes,0,0,0,0,0
835,9/10/2013 0:00,OWW,Outlet East ,OE,M03,W05,A,AOEM03W05,Yes,2,0,0,2,0
836,9/10/2013 0:00,OWW,Outlet West ,OW,M04,C04b,A,AOWM04C04b,Yes,0,0,0,0,0
837,9/12/2013 0:00,OWW,Outlet East ,OE,M02,W05,A,AOEM02W05,Yes,1,0,0,0,1
838,9/12/2013 0:00,OWW,Outlet East ,OE,M05,P2-01,A,AOEM05P2-01,Yes,0,0,0,0,0
839,9/16/2013 0:00,OWW,Outlet East ,OE,M03,W04,A,AOEM03W04,Yes,0,0,0,0,0
840,9/16/2013 0:00,OWW,Outlet East ,OE,M04,P2-01,A,AOEM04P2-01,Yes,0,0,0,0,0
841,9/17/2013 0:00,OWW,Outlet East ,OE,M02,W04,A,AOEM02W04,Yes,0,0,0,0,0
842,9/17/2013 0:00,OWW,Outlet West ,OW,M04,C03b,A,AOWM04C03b,Yes,0,0,0,0,0
843,9/17/2013 0:00,OWW,Outlet West ,OW,M07,F01,A,AOWM07F01,Yes,1,0,0,1,0
844,9/19/2013 0:00,OWW,Outlet West ,OW,M07,P3-02,A,AOWM07P3-02,Yes,0,0,0,0,0
845,9/20/2013 0:00,OWW,Outlet East ,OE,M03,W03,A,AOEM03W03,Yes,0,0,0,0,0
846,9/21/2013 0:00,OWW,Outlet East ,OE,M04,F01,A,AOEM04F01,Yes,0,0,0,0,0
847,9/23/2013 0:00,OWW,Outlet West ,OW,M04,P2-02,A,AOWM04P2-02,Yes,0,0,0,0,0
848,9/24/2013 0:00,OWW,Outlet East ,OE,M02,W03,A,AOEM02W03,Yes,0,0,0,0,0
849,9/24/2013 0:00,OWW,Outlet East ,OE,M06,C02,A,AOEM06C02,Yes,11,0,0,4,5
850,9/26/2013 0:00,OWW,Outlet West ,OW,M07,P3-01,A,AOWM07P3-01,Yes,0,0,0,0,0
851,9/28/2013 0:00,OWW,Outlet West ,OW,M04,P1-02,A,AOWM04P1-02,Yes,0,0,0,0,0
852,9/28/2013 0:00,OWW,Outlet West ,OW,M04,P2-01,A,AOWM04P2-01,Yes,0,0,0,0,0
853,10/2/2013 0:00,OWW,Outlet East ,OE,M03,W02,A,AOEM03W02,Yes,0,0,0,0,0
854,10/2/2013 0:00,OWW,Outlet East ,OE,M04,P3-02,A,AOEM04P3-02,Yes,0,0,0,0,0
855,10/2/2013 0:00,OWW,Outlet East ,OE,M06,C01,A,AOEM06C01,Yes,4,0,0,3,1
856,10/5/2013 0:00,OWW,Outlet East ,OE,M04,P3-01,A,AOEM04P3-01,Yes,0,0,0,0,0
857,10/5/2013 0:00,OWW,Outlet West ,OW,M05,F01,A,AOWM05F01,Yes,0,0,0,0,0
858,10/8/2013 0:00,OWW,Outlet East ,OE,M02,W02,A,AOEM02W02,Yes,0,0,0,0,0
859,10/8/2013 0:00,OWW,Outlet West ,OW,M05,P2-02,A,AOWM05P2-02,Yes,0,0,0,0,0
860,10/9/2013 0:00,OWW,Outlet West ,OW,M04,P1-01,A,AOWM04P1-01,Yes,0,0,0,0,0
861,10/11/2013 0:00,OWW,Outlet West ,OW,M01,C05a,A,AOWM01C05a,Yes,0,0,1,0,0
862,10/12/2013 0:00,OWW,Outlet West ,OW,M04,F01,A,AOWM04F01,Yes,0,0,0,0,0
863,10/14/2013 0:00,OWW,Outlet West ,OW,M05,C04,A,AOWM05C04,Yes,0,0,0,0,0
864,10/16/2013 0:00,OWW,Outlet West ,OW,M05,P2-01,A,AOWM05P2-01,Yes,0,0,0,0,0
865,10/18/2013 0:00,OWW,Outlet East ,OE,M04,C02,A,AOEM04C02,Yes,0,0,0,0,0
866,10/19/2013 0:00,OWW,Outlet West ,OW,M01,P2-01,A,AOWM01P2-01,Yes,0,0,0,0,0
867,10/22/2013 0:00,OWW,Outlet West ,OW,M05,C03,A,AOWM05C03,Yes,0,0,0,0,0
868,10/23/2013 0:00,OWW,Outlet West ,OW,M04,C04a,A,AOWM04C04a,Yes,0,0,0,0,0
869,10/25/2013 0:00,OWW,Outlet East ,OE,M04,C01,A,AOEM04C01,Yes,1,0,0,0,1
870,10/29/2013 0:00,OWW,Outlet West ,OW,M05,P1-02,A,AOWM05P1-02,Yes,0,0,0,0,0
871,10/30/2013 0:00,OWW,Outlet West ,OW,M04,C03a,A,AOWM04C03a,Yes,2,0,0,2,0
872,10/31/2013 0:00,OWW,Outlet East ,OE,M04,W05,A,AOEM04W05,Yes,0,0,0,0,0
873,10/31/2013 0:00,OWW,Outlet West ,OW,M02,C05c,A,AOWM02C05c,Yes,0,0,0,0,0
874,11/7/2013 0:00,OWW,Outlet West ,OW,M05,P1-01,A,AOWM05P1-01,Yes,0,0,0,0,0
875,11/9/2013 0:00,OWW,Outlet West ,OW,M02,C06a,A,AOWM02C06a,Yes,0,0,0,0,0
876,11/15/2013 0:00,OWW,Outlet East ,OE,M05,C02,A,AOEM05C02,Yes,2,0,0,0,0
877,11/16/2013 0:00,OWW,Outlet West ,OW,M01,C02a,A,AOWM01C02a,Yes,2,0,0,0,1
878,11/18/2013 0:00,OWW,Outlet West ,OW,M02,P2-01,A,AOWM02P2-01,Yes,0,0,0,0,0
879,11/18/2013 0:00,OWW,Outlet West ,OW,M03,F01a,A,AOWM03F01a,Yes,1,0,0,0,1
880,11/23/2013 0:00,OWW,Outlet East ,OE,M05,C01,A,AOEM05C01,Yes,2,0,1,1,0
881,11/25/2013 0:00,OWW,Outlet East ,OE,M04,W04,A,AOEM04W04,Yes,7,0,1,3,3
882,11/28/2013 0:00,OWW,Outlet West ,OW,M03,P2-02,A,AOWM03P2-02,Yes,1,0,0,1,0
883,12/3/2013 0:00,OWW,Outlet West ,OW,M02,C05a,A,AOWM02C05a,Yes,0,0,0,0,0
884,12/4/2013 0:00,OWW,Outlet West ,OW,M01,C05b,A,AOWM01C05b,Yes,2,0,0,0,2
885,12/4/2013 0:00,OWW,Outlet West ,OW,M02,C06b,A,AOWM02C06b,Yes,0,0,0,0,0
886,12/4/2013 0:00,OWW,Outlet West ,OW,M03,F01b,A,AOWM03F01b,Yes,0,0,0,0,0
887,12/5/2013 0:00,OWW,Outlet West ,OW,M06,C04,A,AOWM06C04,Yes,0,0,0,0,0
888,12/6/2013 0:00,OWW,Outlet West ,OW,M06,F01,A,AOWM06F01,Yes,0,0,0,0,0
889,12/7/2013 0:00,OWW,Outlet East ,OE,M07,C02,A,AOEM07C02,Yes,2,0,0,0,2
890,12/11/2013 0:00,OWW,Outlet West ,OW,M06,C03,A,AOWM06C03,Yes,5,0,0,4,1
891,12/13/2013 0:00,OWW,Outlet East ,OE,M07,C01,A,AOEM07C01,Yes,0,0,0,0,0
892,12/16/2013 0:00,OWW,Outlet West ,OW,M02,C05b,A,AOWM02C05b,Yes,0,0,0,0,0
893,12/19/2013 0:00,OWW,Outlet East ,OE,M06,W05,A,AOEM06W05,Yes,2,0,0,2,0
894,12/19/2013 0:00,OWW,Outlet West ,OW,M06,P3-02,A,AOWM06P3-02,Yes,7,0,0,2,5
895,12/20/2013 0:00,OWW,Outlet West ,OW,M01,C04,A,AOWM01C04,Yes,3,0,1,0,3
896,12/26/2013 0:00,OWW,Outlet West ,OW,M01,C03,A,AOWM01C03,Yes,0,0,0,0,0
897,6/30/2011 0:00,LUC,Floor Slab ,FS,U09,H,A,AFSU09H,N/A,0,0,0,0,0
898,6/30/2011 0:00,LUC,Floor Slab ,FS,U16,D,A,AFSU16D,N/A,0,0,0,0,0
899,7/1/2011 0:00,LUC,Floor Slab ,FS,U10,H,A,AFSU10H,N/A,0,0,0,0,0
900,7/1/2011 0:00,LUC,Floor Slab ,FS,U15,D,A,AFSU15D,N/A,0,0,0,0,0
