id,date,global_area,area,structure,monolith,lift,side,name,icl_found,defects,ncr,cod,formwork_defects,rebar_defects
2958,12/19/2013 0:00,LLC,Lower West,LW,M02,W02,P,PLWM02W02,Yes,0,0,0,0,0
2959,12/19/2013 0:00,LLC,Lower West,LW,M08,W09,P,PLWM08W09,Yes,3,0,0,0,3
2960,12/20/2013 0:00,LLC,Lower East,LE,M08,W10,P,PLEM08W10,Yes,0,0,0,0,0
2961,12/26/2013 0:00,LLC,Lower West,LW,M18,W07,P,PLWM18W07,Yes,0,0,0,0,0
2962,12/30/2013 0:00,LLC,Lower East,LE,M08,W09,P,PLEM08W09,Yes,1,0,0,0,1
2963,1/2/2013 0:00,LLC,Conduit 6,CC6,E,04 b,P,PCC6E04b,No,0,0,0,0,0
2964,1/8/2013 0:00,LLC,Crossunder 3,CU3,1E,03 N,P,PCU31E03N,Yes,3,0,0,3,0
2965,1/8/2013 0:00,LLC,Crossunder 3,CU3,1E,03 S,P,PCU31E03S,Yes,0,0,0,0,0
2966,1/9/2013 0:00,LLC,Floor Slab,FS,L10,B,P,PFSL10B,N/A,0,0,0,0,0
2967,1/12/2013 0:00,LLC,Conduit 6,CC6,E,03 c,P,PCC6E03c,No,0,0,0,0,0
2968,1/12/2013 0:00,LLC,Conduit 6,CC6,E,03 b,P,PCC6E03b,No,0,0,0,0,0
2969,1/15/2013 0:00,LLC,Conduit 5,CC5,G,5,P,PCC5G05,Yes,0,0,0,0,0
2970,1/21/2013 0:00,LLC,Crossunder 3,CU3,2E,13 a,P,PCU32E13a,Yes,0,0,0,0,0
2971,1/21/2013 0:00,LLC,Crossunder 3,CU3,2E,13 b,P,PCU32E13b,Yes,3,0,0,3,0
2972,1/22/2013 0:00,LLC,Conduit 5,CC5,L,5,P,PCC5L05,Yes,0,0,0,0,0
2973,1/28/2013 0:00,LLC,Floor Slab,FS,L10,C,P,PFSL10C,N/A,0,0,0,0,0
2974,1/31/2013 0:00,LLC,Floor Slab,FS,L10,D,P,PFSL10D,N/A,0,0,0,0,0
2975,1/31/2013 0:00,LLC,Floor Slab,FS,L11,C,P,PFSL11C,N/A,0,0,0,0,0
2976,2/1/2013 0:00,LLC,Floor Slab,FS,L12,C,P,PFSL12C,N/A,0,0,0,0,0
2977,2/6/2013 0:00,LLC,Floor Slab,FS,L11,D,P,PFSL11D,N/A,0,0,0,0,0
2978,2/7/2013 0:00,LLC,Floor Slab,FS,L12,D,P,PFSL12D,N/A,0,0,0,0,0
2979,2/9/2013 0:00,LLC,Lower East,LE,M21,C05.1,P,PLEM21C05.1,Yes,5,0,0,4,1
2980,2/14/2013 0:00,LLC,Floor Slab,FS,L13,C,P,PFSL13C,N/A,0,0,0,0,0
2981,2/15/2013 0:00,LLC,Conduit 5,CC5,I,04 c,P,PCC5I04c,Yes,0,0,1,0,0
2982,2/18/2013 0:00,LLC,Floor Slab,FS,L13,D,P,PFSL13D,N/A,0,0,0,0,0
2983,3/1/2013 0:00,LLC,Conduit 5,CC5,I,03 c,P,PCC5I03c,Yes,0,0,1,0,0
2984,3/1/2013 0:00,LLC,Conduit 5,CC5,K,1,P,PCC5K01,Yes,0,0,1,0,0
2985,3/1/2013 0:00,LLC,Lower West,LW,M09,C02,P,PLWM09C02,Yes,0,0,1,0,0
2986,3/2/2013 0:00,LLC,Lower East,LE,M21,C05 b,P,PLEM21C05b,No,0,0,0,0,0
2987,3/4/2013 0:00,LLC,Lower East,LE,M13,C01,P,PLEM13C01,No,0,0,0,0,0
2988,3/5/2013 0:00,LLC,Lower West,LW,M21,W09,P,PLWM21W09,Yes,2,0,0,0,2
2989,3/6/2013 0:00,LLC,Lower West,LW,M08,F02,P,PLWM08F02,Yes,0,0,1,0,0
2990,3/7/2013 0:00,LLC,Conduit 5,CC5,I,3:00 AM,P,PCC5I03a,No,0,0,0,0,0
2991,3/7/2013 0:00,LLC,Lower West,LW,M09,C01,P,PLWM09C01,Yes,1,0,1,0,1
2992,3/8/2013 0:00,LLC,Conduit 5,CC5,A,04 b,P,PCC5A04b,Yes,1,0,1,1,0
2993,3/8/2013 0:00,LLC,Conduit 5,CC5,F,5,P,PCC5F05,Yes,2,0,0,0,2
2994,3/9/2013 0:00,LLC,Conduit 5,CC5,E,03 c,P,PCC5E03c,Yes,0,0,0,0,0
2995,3/9/2013 0:00,LLC,Lower West,LW,M18,C03 b,P,PLWM18C03b,Yes,0,0,0,0,0
2996,3/11/2013 0:00,LLC,Lower East,LE,M21,C04.1,P,PLEM21C04.1,No,0,0,0,0,0
2997,3/12/2013 0:00,LLC,Lower West,LW,M18,C04 a,P,PLWM18C04a,No,0,0,0,0,0
2998,3/13/2013 0:00,LLC,Conduit 5,CC5,D,4:00 AM,P,PCC5D04a,Yes,1,0,1,1,0
2999,3/13/2013 0:00,LLC,Conduit 5,CC5,D,04 c,P,PCC5D04c,Yes,3,0,1,2,1
3000,3/13/2013 0:00,LLC,Lower West,LW,M15,W02,P,PLWM15W02,Yes,1,0,0,0,1
3001,3/13/2013 0:00,LLC,Lower West,LW,M23,W10,P,PLWM23W10,Yes,0,0,1,0,0
3002,3/14/2013 0:00,LLC,Conduit 5,CC5,D,04 b,P,PCC5D04b,Yes,2,0,1,0,1
3003,3/14/2013 0:00,LLC,Conduit 5,CC5,J,5,P,PCC5J05,Yes,1,0,0,0,1
3004,3/14/2013 0:00,LLC,Lower West,LW,M17,W08,P,PLWM17W08,Yes,5,0,0,1,4
3005,3/15/2013 0:00,LLC,Conduit 5,CC5,I,2,P,PCC5I02,Yes,0,0,1,0,0
3006,3/15/2013 0:00,LLC,Lower East,LE,M21,C03 b,P,PLEM21C03b,Yes,3,0,0,2,1
3007,3/18/2013 0:00,LLC,Conduit 5,CC5,A,03 b,P,PCC5A03b,Yes,0,0,1,0,0
3008,3/18/2013 0:00,LLC,Conduit 5,CC5,A,4:00 AM,P,PCC5A04a,Yes,0,0,1,0,0
3009,3/19/2013 0:00,LLC,Conduit 5,CC5,C,5,P,PCC5C05,Yes,2,0,0,1,0
3010,3/20/2013 0:00,LLC,Lower West,LW,M08,F01,P,PLWM08F01,Yes,5,0,1,0,4
3011,3/21/2013 0:00,LLC,Floor Slab,FS,L11,B,P,PFSL11B,N/A,0,0,0,0,0
3012,3/22/2013 0:00,LLC,Conduit 5,CC5,D,03 c,P,PCC5D03c,Yes,0,0,0,0,0
3013,3/22/2013 0:00,LLC,Conduit 5,CC5,E,03 b,P,PCC5E03b,Yes,0,0,1,0,0
3014,3/22/2013 0:00,LLC,Lower East,LE,M23,F06 a,P,PLEM23F06a,Yes,6,0,0,4,1
3015,3/23/2013 0:00,LLC,Conduit 5,CC5,D,3:00 AM,P,PCC5D03a,Yes,0,0,1,0,0
3016,3/23/2013 0:00,LLC,Conduit 5,CC5,I,1,P,PCC5I01,Yes,2,0,0,1,1
3017,3/23/2013 0:00,LLC,Lower West,LW,M20,C01,P,PLWM20C01,Yes,3,0,2,1,2
3018,3/25/2013 0:00,LLC,Floor Slab,FS,L11,A,P,PFSL11A,N/A,0,0,0,0,0
3019,3/25/2013 0:00,LLC,Lower West,LW,M02,C06 b,P,PLWM02C06b,Yes,1,0,0,0,1
3020,3/27/2013 0:00,LLC,Conduit 5,CC5,B,5,P,PCC5B05,Yes,1,0,1,0,1
3021,3/27/2013 0:00,LLC,Lower West,LW,M23,W09,P,PLWM23W09,Yes,3,0,1,1,2
3022,3/28/2013 0:00,LLC,Conduit 5,CC5,D,03 b,P,PCC5D03b,Yes,0,0,0,0,0
3023,3/28/2013 0:00,LLC,Floor Slab,FS,L12,B,P,PFSL12B,N/A,0,0,0,0,0
3024,4/1/2013 0:00,LLC,Conduit 5,CC5,A,3:00 AM,P,PCC5A03a,Yes,0,0,1,0,0
3025,4/1/2013 0:00,LLC,Lower West,LW,M17,W07,P,PLWM17W07,Yes,1,0,0,0,1
3026,4/2/2013 0:00,LLC,Floor Slab,FS,L12,A,P,PFSL12A,N/A,0,0,0,0,0
3027,4/2/2013 0:00,LLC,Floor Slab,FS,L13,B,P,PFSL13B,N/A,0,0,0,0,0
3028,4/3/2013 0:00,LLC,Lower West,LW,M18,C03 c,P,PLWM18C03c,Yes,2,0,0,2,0
3029,4/4/2013 0:00,LLC,Lower East,LE,M23,F04 b,P,PLEM23F04b,Yes,2,0,0,1,1
3030,4/4/2013 0:00,LLC,Lower East,LE,M23,F05 a,P,PLEM23F05a,Yes,0,0,0,0,0
3031,4/4/2013 0:00,LLC,Lower East,LE,M23,F06 b,P,PLEM23F06b,Yes,2,0,0,1,1
3032,4/4/2013 0:00,LLC,Floor Slab,FS,L13,A,P,PFSL13A,N/A,0,0,0,0,0
3033,4/5/2013 0:00,LLC,Conduit 5,CC5,E,2,P,PCC5E02,Yes,2,0,0,0,1
3034,4/5/2013 0:00,LLC,Conduit 6,CC6,A,5,P,PCC6A05,Yes,5,0,0,3,1
3035,4/6/2013 0:00,LLC,Lower East,LE,M21,C03 c,P,PLEM21C03c,Yes,2,0,0,2,0
3036,4/6/2013 0:00,LLC,Lower West,LW,M08,C04 b,P,PLWM08C04b,Yes,1,0,0,0,0
3037,4/9/2013 0:00,LLC,Lower West,LW,M18,C03 a,P,PLWM18C03a,Yes,2,0,0,1,1
3038,4/10/2013 0:00,LLC,Conduit 6,CC6,A,04 b,P,PCC6A04b,Yes,0,0,1,0,0
3039,4/12/2013 0:00,LLC,Conduit 5,CC5,C,4:00 AM,P,PCC5C04a,Yes,0,0,1,0,0
3040,4/12/2013 0:00,LLC,Conduit 5,CC5,E,1,P,PCC5E01,Yes,1,0,0,0,1
3041,4/12/2013 0:00,LLC,Conduit 6,CC6,F,4,P,PCC6F04,No,0,0,0,0,0
3042,4/13/2013 0:00,LLC,Conduit 5,CC5,C,04 b,P,PCC5C04b,Yes,1,0,1,0,1
3043,4/13/2013 0:00,LLC,Conduit 5,CC5,C,04 c,P,PCC5C04c,Yes,0,0,0,0,0
3044,4/13/2013 0:00,LLC,Conduit 6,CC6,A,4:00 AM,P,PCC6A04a,Yes,4,0,1,2,2
3045,4/15/2013 0:00,LLC,Conduit 6,CC6,A,03 b,P,PCC6A03b,Yes,0,0,1,0,0
3046,4/15/2013 0:00,LLC,Lower East,LE,M12,C01,P,PLEM12C01,Yes,0,0,0,0,0
3047,4/15/2013 0:00,LLC,Lower West,LW,M08,C04 c,P,PLWM08C04c,Yes,4,0,0,2,2
3048,4/17/2013 0:00,LLC,Lower East,LE,M22,F04,P,PLEM22F04,Yes,1,0,0,0,1
3049,4/17/2013 0:00,LLC,Lower West,LW,M13,C01,P,PLWM13C01,Yes,6,0,1,4,2
3050,4/19/2013 0:00,LLC,Floor Slab,FS,L21,A,P,PFSL21A,N/A,0,0,0,0,0
3051,4/19/2013 0:00,LLC,Lower West,LW,M17,W06,P,PLWM17W06,Yes,5,0,0,3,2
3052,4/20/2013 0:00,LLC,Conduit 6,CC6,K,5,P,PCC6K05,Yes,0,0,0,0,0
3053,4/20/2013 0:00,LLC,Conduit 6,CC6,L,5,P,PCC6L05,Yes,0,0,0,0,0
3054,4/22/2013 0:00,LLC,Conduit 6,CC6,A,3:00 AM,P,PCC6A03a,Yes,0,0,1,0,0
3055,4/23/2013 0:00,LLC,Conduit 5,CC5,B,4:00 AM,P,PCC5B04a,Yes,0,0,1,0,0
3056,4/23/2013 0:00,LLC,Conduit 5,CC5,B,04 b,P,PCC5B04b,Yes,0,0,0,0,0
3057,4/23/2013 0:00,LLC,Conduit 5,CC5,B,04 c,P,PCC5B04c,Yes,0,0,0,0,0
3058,4/23/2013 0:00,LLC,Lower East,LE,M21,C03.1,P,PLEM21C03.1,Yes,1,0,0,1,0
3059,4/24/2013 0:00,LLC,Lower East,LE,M14,C01,P,PLEM14C01,Yes,2,0,2,0,2
3060,4/26/2013 0:00,LLC,Lower West,LW,M08,C04 a,P,PLWM08C04a,Yes,0,0,0,0,0
3061,4/26/2013 0:00,LLC,Lower West,LW,M18,C02,P,PLWM18C02,Yes,4,0,0,0,4
3062,4/30/2013 0:00,LLC,Conduit 5,CC5,C,3:00 AM,P,PCC5C03a,Yes,0,0,1,0,0
3063,4/30/2013 0:00,LLC,Lower East,LE,M02,W04,P,PLEM02W04,Yes,2,0,1,1,1
3064,5/1/2013 0:00,LLC,Conduit 5,CC5,C,03 c,P,PCC5C03c,Yes,0,0,0,0,0
3065,5/3/2013 0:00,LLC,Conduit 5,CC5,C,03 b,P,PCC5C03b,Yes,2,0,1,1,1
3066,5/3/2013 0:00,LLC,Conduit 6,CC6,I,5,P,PCC6I05,Yes,0,0,0,0,0
3067,5/6/2013 0:00,LLC,Conduit 6,CC6,K,4,P,PCC6K04,Yes,2,0,0,0,2
3068,5/6/2013 0:00,LLC,Conduit 6,CC6,L,4,P,PCC6L04,Yes,1,0,0,0,1
3069,5/6/2013 0:00,LLC,Lower East,LE,M09,W11,P,PLEM09W11,Yes,1,0,0,0,1
3070,5/6/2013 0:00,LLC,Lower West,LW,M18,C01,P,PLWM18C01,Yes,1,0,0,0,1
3071,5/7/2013 0:00,LLC,Floor Slab,FS,L14,A,P,PFSL14A,N/A,0,0,0,0,0
3072,5/8/2013 0:00,LLC,Lower West,LW,M17,W05,P,PLWM17W05,Yes,2,0,0,0,2
3073,5/9/2013 0:00,LLC,Conduit 5,CC5,B,3:00 AM,P,PCC5B03a,Yes,0,0,1,0,0
3074,5/9/2013 0:00,LLC,Floor Slab,FS,L14,B,P,PFSL14B,N/A,0,0,0,0,0
3075,5/10/2013 0:00,LLC,Conduit 5,CC5,B,03 c,P,PCC5B03c,Yes,3,0,0,2,1
3076,5/10/2013 0:00,LLC,Lower East,LE,M09,W10,P,PLEM09W10,Yes,2,0,0,0,2
3077,5/11/2013 0:00,LLC,Conduit 5,CC5,B,03 b,P,PCC5B03b,Yes,0,0,1,0,0
3078,5/16/2013 0:00,LLC,Conduit 5,CC5,F,4,P,PCC5F04,Yes,4,0,1,4,0
3079,5/16/2013 0:00,LLC,Conduit 6,CC6,B,5,P,PCC6B05,Yes,0,0,0,0,0
3080,5/16/2013 0:00,LLC,Lower East,LE,M09,W09,P,PLEM09W09,Yes,1,0,0,0,1
3081,5/17/2013 0:00,LLC,Conduit 6,CC6,I,04 c,P,PCC6I04c,Yes,0,0,1,0,0
3082,5/20/2013 0:00,LLC,Lower West,LW,M12,C02,P,PLWM12C02,Yes,1,0,1,1,0
3083,5/22/2013 0:00,LLC,Lower East,LE,M09,W08,P,PLEM09W08,Yes,0,0,1,0,0
3084,5/23/2013 0:00,LLC,Conduit 6,CC6,I,4:00 AM,P,PCC6I04a,Yes,1,0,1,1,0
3085,5/23/2013 0:00,LLC,Lower West,LW,M12,C01,P,PLWM12C01,Yes,3,0,1,2,1
3086,5/24/2013 0:00,LLC,Conduit 6,CC6,B,04a,P,PCC6B04a,Yes,0,0,2,0,0
3087,5/29/2013 0:00,LLC,Floor Slab,FS,L15,B,P,PFSL15B,N/A,0,0,0,0,0
3088,6/3/2013 0:00,LLC,Lower East,LE,M09,W07,P,PLEM09W07,Yes,0,0,1,0,0
3089,6/4/2013 0:00,LLC,Lower West,LW,M17,W04,P,PLWM17W04,Yes,2,0,0,0,2
3090,6/5/2013 0:00,LLC,Lower West,LW,M14,C01,P,PLWM14C01,Yes,3,0,2,0,3
3091,6/7/2013 0:00,LLC,Conduit 5,CC5,D,2,P,PCC5D02,Yes,2,0,1,2,0
3092,6/8/2013 0:00,LLC,Floor Slab,FS,L15,A,P,PFSL15A,N/A,0,0,0,0,0
3093,6/10/2013 0:00,LLC,Lower East,LE,M09,W06,P,PLEM09W06,Yes,6,0,0,2,3
3094,6/10/2013 0:00,LLC,Lower East,LE,M01,C03,P,PLEM01C03,Yes,0,0,1,0,0
3095,6/11/2013 0:00,LLC,Lower East,LE,M22,F03 b,P,PLEM22F03b,Yes,0,0,0,0,0
3096,6/12/2013 0:00,LLC,Lower East,LE,M22,F03 a,P,PLEM22F03a,Yes,2,0,0,1,1
3097,6/13/2013 0:00,LLC,Conduit 6,CC6,D,5,P,PCC6D05,Yes,0,0,0,0,0
3098,6/15/2013 0:00,LLC,Lower West,LW,M12,W11,P,PLWM12W11,Yes,4,0,0,2,2
3099,6/17/2013 0:00,LLC,Conduit 5,CC5,D,1,P,PCC5D01,Yes,2,0,0,1,1
3100,6/17/2013 0:00,LLC,Lower East,LE,M08,C01,P,PLEM08C01,Yes,2,0,0,1,1
3101,6/18/2013 0:00,LLC,Conduit 6,CC6,B,04b,P,PCC6B04b,Yes,0,0,1,0,0
3102,6/18/2013 0:00,LLC,Conduit 6,CC6,B,04c,P,PCC6B04c,Yes,2,0,1,1,1
3103,6/19/2013 0:00,LLC,Lower East,LE,M21,C03 a,P,PLEM21C03a,Yes,1,0,0,0,1
3104,6/19/2013 0:00,LLC,Lower East,LE,M01,C02,P,PLEM01C02,Yes,3,0,1,0,2
3105,6/20/2013 0:00,LLC,Lower East,LE,M09,W05,P,PLEM09W05,Yes,0,0,0,0,0
3106,6/21/2013 0:00,LLC,Conduit 6,CC6,C,5,P,PCC6C05,Yes,0,0,0,0,0
3107,6/26/2013 0:00,LLC,Conduit 6,CC6,I,3:00 AM,P,PCC6I03a,Yes,0,0,1,0,0
3108,6/26/2013 0:00,LLC,Conduit 6,CC6,I,03 c,P,PCC6I03c,Yes,0,0,1,0,0
3109,6/26/2013 0:00,LLC,Lower East,LE,M09,W04,P,PLEM09W04,Yes,1,0,0,0,1
3110,6/26/2013 0:00,LLC,Floor Slab,FS,L14,D,P,PFSL14D,N/A,0,0,0,0,0
3111,6/28/2013 0:00,LLC,Floor Slab,FS,L14,C,P,PFSL14C,N/A,0,0,0,0,0
3112,6/29/2013 0:00,LLC,Conduit 6,CC6,F,3,P,PCC6F03,Yes,0,0,1,0,0
3113,7/1/2013 0:00,LLC,Conduit 6,CC6,D,04 c,P,PCC6D04c,Yes,0,0,1,0,0
3114,7/2/2013 0:00,LLC,Conduit 6,CC6,D,4:00 AM,P,PCC6D04a,Yes,0,0,1,0,0
3115,7/2/2013 0:00,LLC,Conduit 6,CC6,D,04 b,P,PCC6D04b,Yes,1,0,1,0,1
3116,7/2/2013 0:00,LLC,Lower East,LE,M01,C01,P,PLEM01C01,Yes,0,0,0,0,0
3117,7/3/2013 0:00,LLC,Conduit 5,CC5,C,2,P,PCC5C02,Yes,3,0,1,2,1
3118,7/4/2013 0:00,LLC,Conduit 6,CC6,K,3,P,PCC6K03,Yes,2,0,0,1,0
3119,7/4/2013 0:00,LLC,Conduit 6,CC6,L,3,P,PCC6L03,Yes,0,0,1,0,0
3120,7/4/2013 0:00,LLC,Floor Slab,FS,H3C,C2,P,PFSH3CC2,N/A,0,0,0,0,0
3121,7/5/2013 0:00,LLC,Lower East,LE,M22,F02 b,P,PLEM22F02b,Yes,5,0,0,4,1
3122,7/6/2013 0:00,LLC,Floor Slab,FS,H3C,C1,P,PFSH3CC1,N/A,0,0,0,0,0
3123,7/6/2013 0:00,LLC,Lower West,LW,M08,C01,P,PLWM08C01,Yes,0,0,0,0,0
3124,7/8/2013 0:00,LLC,Floor Slab,FS,L15,D,P,PFSL15D,N/A,0,0,0,0,0
3125,7/8/2013 0:00,LLC,Lower West,LW,M12,W10,P,PLWM12W10,Yes,1,0,1,0,1
3126,7/9/2013 0:00,LLC,Conduit 5,CC5,C,1,P,PCC5C01,Yes,0,0,1,0,0
3127,7/10/2013 0:00,LLC,Lower East,LE,M09,W03,P,PLEM09W03,Yes,5,0,0,4,1
3128,7/11/2013 0:00,LLC,Lower East,LE,M22,C03.1,P,PLEM22C03.1,Yes,0,0,0,0,0
3129,7/11/2013 0:00,LLC,Lower East,LE,M22,C04.1,P,PLEM22C04.1,Yes,0,0,0,0,0
3130,7/11/2013 0:00,LLC,Lower East,LE,M22,F01a,P,PLEM22F01a,Yes,0,0,0,0,0
3131,7/11/2013 0:00,LLC,Lower East,LE,M22,F02a,P,PLEM22F02a,Yes,0,0,0,0,0
3132,7/12/2013 0:00,LLC,Conduit 6,CC6,K,2,P,PCC6K02,Yes,5,0,1,3,1
3133,7/12/2013 0:00,LLC,Lower West,LW,M02,C01,P,PLWM02C01,Yes,4,0,3,1,3
3134,7/13/2013 0:00,LLC,Conduit 6,CC6,L,2,P,PCC6L02,Yes,1,0,1,0,1
3135,7/15/2013 0:00,LLC,Conduit 5,CC5,F,3,P,PCC5F03,Yes,0,0,0,0,0
3136,7/16/2013 0:00,LLC,Floor Slab,FS,L21,D,P,PFSL21D,N/A,0,0,0,0,0
3137,7/16/2013 0:00,LLC,Lower West,LW,M12,W09,P,PLWM12W09,Yes,1,0,0,0,1
3138,7/18/2013 0:00,LLC,Lower East,LE,M09,W02,P,PLEM09W02,Yes,0,0,0,0,0
3139,7/18/2013 0:00,LLC,Floor Slab,FS,L22,D,P,PFSL22D,N/A,0,0,0,0,0
3140,7/19/2013 0:00,LLC,Conduit 6,CC6,J,5,P,PCC6J05,Yes,4,0,0,0,3
3141,7/23/2013 0:00,LLC,Conduit 6,CC6,D,03 c,P,PCC6D03c,Yes,3,0,1,1,1
3142,7/24/2013 0:00,LLC,Conduit 5,CC5,J,4,P,PCC5J04,Yes,5,1,0,3,2
3143,7/24/2013 0:00,LLC,Conduit 6,CC6,D,3:00 AM,P,PCC6D03a,Yes,3,0,1,1,2
3144,7/24/2013 0:00,LLC,Conduit 6,CC6,D,03 b,P,PCC6D03b,Yes,0,0,1,0,0
3145,7/24/2013 0:00,LLC,Conduit 6,CC6,K,1,P,PCC6K01,Yes,1,0,1,0,1
3146,7/24/2013 0:00,LLC,Conduit 6,CC6,L,1,P,PCC6L01,Yes,0,0,1,0,0
3147,7/24/2013 0:00,LLC,Floor Slab,FS,L15,C,P,PFSL15C,N/A,0,0,0,0,0
3148,7/25/2013 0:00,LLC,Lower East,LE,M22,F01 b,P,PLEM22F01b,Yes,0,0,1,0,0
3149,7/25/2013 0:00,LLC,Lower West,LW,M16,W11,P,PLWM16W11,Yes,1,0,1,0,1
3150,7/26/2013 0:00,LLC,Floor Slab,FS,L23,D,P,PFSL23D,N/A,0,0,0,0,0
3151,7/27/2013 0:00,LLC,Conduit 6,CC6,F,2,P,PCC6F02,Yes,0,0,0,0,0
3152,7/31/2013 0:00,LLC,Conduit 6,CC6,C,04a,P,PCC6C04a,Yes,0,0,1,0,0
3153,7/31/2013 0:00,LLC,Conduit 6,CC6,C,04c,P,PCC6C04c,Yes,0,0,0,0,0
3154,7/31/2013 0:00,LLC,Conduit 6,CC6,C,04b,P,PCC6C04b,Yes,0,0,1,0,0
3155,7/31/2013 0:00,LLC,Lower East,LE,M16,C02,P,PLEM16C02,Yes,3,0,1,2,1
3156,7/31/2013 0:00,LLC,Floor Slab,FS,H4C,A4,P,PFSH4CA4,N/A,0,0,0,0,0
3157,8/1/2013 0:00,LLC,Conduit 5,CC5,B,2,P,PCC5B02,Yes,1,0,1,1,0
3158,8/1/2013 0:00,LLC,Floor Slab,FS,L20,D,P,PFSL20D,N/A,0,0,0,0,0
3159,8/2/2013 0:00,LLC,Lower East,LE,M01,W11,P,PLEM01W11,Yes,3,0,0,3,0
3160,8/3/2013 0:00,LLC,Floor Slab,FS,L07,C,P,PFSL07C,N/A,0,0,0,0,0
3161,8/3/2013 0:00,LLC,Floor Slab,FS,L07,D,P,PFSL07D,N/A,0,0,0,0,0
3162,8/5/2013 0:00,LLC,Conduit 6,CC6,B,03a,P,PCC6B03a,Yes,2,0,1,1,1
3163,8/5/2013 0:00,LLC,Conduit 6,CC6,B,03b,P,PCC6B03b,Yes,0,0,1,0,0
3164,8/5/2013 0:00,LLC,Conduit 6,CC6,B,03c,P,PCC6B03c,Yes,1,0,0,0,1
3165,8/5/2013 0:00,LLC,Floor Slab,FS,L08,C,P,PFSL08C,N/A,0,0,0,0,0
3166,8/6/2013 0:00,LLC,Floor Slab,FS,L08,D,P,PFSL08D,N/A,0,0,0,0,0
3167,8/7/2013 0:00,LLC,Lower East,LE,M16,C01,P,PLEM16C01,Yes,0,0,2,0,0
3168,8/8/2013 0:00,LLC,Floor Slab,FS,L06,C,P,PFSL06C,N/A,0,0,0,0,0
3169,8/8/2013 0:00,LLC,Lower West,LW,M01,C02,P,PLWM01C02,Yes,1,0,0,0,1
3170,8/12/2013 0:00,LLC,Lower West,LW,M19,F02,P,PLWM19F02,Yes,5,0,0,2,2
3171,8/13/2013 0:00,LLC,Floor Slab,FS,L04,C,P,PFSL04C,N/A,0,0,0,0,0
3172,8/14/2013 0:00,LLC,Conduit 5,CC5,B,1,P,PCC5B01,Yes,0,0,1,0,0
3173,8/14/2013 0:00,LLC,Lower East,LE,M01,W10,P,PLEM01W10,Yes,2,0,0,0,2
3174,8/15/2013 0:00,LLC,Floor Slab,FS,L05,C,P,PFSL05C,N/A,0,0,0,0,0
3175,8/16/2013 0:00,LLC,Floor Slab,FS,H4C,A3,P,PFSH4CA3,N/A,0,0,0,0,0
3176,8/17/2013 0:00,LLC,Conduit 6,CC6,I,2,P,PCC6I02,Yes,0,0,1,0,0
3177,8/17/2013 0:00,LLC,Floor Slab,FS,L22,C,P,PFSL22C,N/A,0,0,0,0,0
3178,8/19/2013 0:00,LLC,Lower West,LW,M01,C01,P,PLWM01C01,Yes,2,0,3,0,1
3179,8/20/2013 0:00,LLC,Floor Slab,FS,L04,D,P,PFSL04D,N/A,0,0,0,0,0
3180,8/20/2013 0:00,LLC,Floor Slab,FS,L22,A,P,PFSL22A,N/A,0,0,0,0,0
3181,8/21/2013 0:00,LLC,Conduit 6,CC6,J,4,P,PCC6J04,Yes,1,0,0,0,1
3182,8/21/2013 0:00,LLC,Lower East,LE,M01,W09,P,PLEM01W09,Yes,0,0,1,0,0
3183,8/21/2013 0:00,LLC,Floor Slab,FS,L23,C,P,PFSL23C,N/A,0,0,0,0,0
3184,8/22/2013 0:00,LLC,Conduit 6,CC6,C,03 b,P,PCC6C03b,Yes,0,0,1,0,0
3185,8/22/2013 0:00,LLC,Conduit 6,CC6,C,03 c,P,PCC6C03c,Yes,3,0,0,1,2
3186,8/23/2013 0:00,LLC,Conduit 6,CC6,C,3:00 AM,P,PCC6C03a,Yes,0,0,1,0,0
3187,8/23/2013 0:00,LLC,Conduit 6,CC6,I,1,P,PCC6I01,Yes,2,0,0,1,1
3188,8/24/2013 0:00,LLC,Lower West,LW,M19,F01,P,PLWM19F01,Yes,0,0,0,0,0
3189,8/26/2013 0:00,LLC,Floor Slab,FS,L08,B,P,PFSL08B,N/A,0,0,0,0,0
3190,8/27/2013 0:00,LLC,Floor Slab,FS,L05,D,P,PFSL05D,N/A,0,0,0,0,0
3191,8/27/2013 0:00,LLC,Floor Slab,FS,L07,B,P,PFSL07B,N/A,0,0,0,0,0
3192,8/27/2013 0:00,LLC,Floor Slab,FS,L08,A,P,PFSL08A,N/A,0,0,0,0,0
3193,8/28/2013 0:00,LLC,Lower East,LE,M01,W08,P,PLEM01W08,Yes,1,0,0,0,1
3194,8/29/2013 0:00,LLC,Conduit 6,CC6,D,2,P,PCC6D02,Yes,0,1,1,0,0
3195,8/31/2013 0:00,LLC,Lower East,LE,M23,F05b,P,PLEM23F05b,Yes,2,0,0,1,1
3196,9/2/2013 0:00,LLC,Floor Slab,FS,L16,B,P,PFSL16B,N/A,0,0,0,0,0
3197,9/3/2013 0:00,LLC,Floor Slab,FS,L16,A,P,PFSL16A,N/A,0,0,0,0,0
3198,9/4/2013 0:00,LLC,Lower East,LE,M06,F02,P,PLEM06F02,Yes,0,0,0,0,0
3199,9/4/2013 0:00,LLC,Lower East,LE,M06,F03,P,PLEM06F03,Yes,0,0,0,0,0
3200,9/4/2013 0:00,LLC,Floor Slab,FS,L16,C,P,PFSL16C,N/A,0,0,0,0,0
