Activity ID,Activity Name,Start,Finish,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
  ME-M04-W05-40,Concrete Placement,11-Feb-12,11-Feb-12,1,2.5.1.4.3.5,ME-M04-W05,Material,BTB1
  ME-M04-W02-40,Concrete Placement,2-Mar-12,2-Mar-12,1,2.5.1.4.3.9,ME-M04-W02,Material,BTB1
  ME-M04-W03a-40,Concrete Placement,22-Feb-12,22-Feb-12,1,2.5.1.4.3.7,ME-M04-W03a,Material,BTB1
  H2W-6B-W12-40,Concrete Placement,28-May-11,28-May-11,1,2.3.10.2.2.13,H2W-6B-W12,Material,BTB1
  H2W-6B-W11b-40,Concrete Placement,10-Jun-11,10-Jun-11,1,2.3.10.2.2.11,H2W-6B-W11b,Material,BTB1
  H2W-6B-W09-40,Concrete Placement,28-Jun-11,28-Jun-11,1,2.3.10.2.2.9,H2W-6B-W09,Material,BTB1
  H2W-6B-W07-40,Concrete Placement,14-Jul-11,14-Jul-11,1,2.3.10.2.2.7,H2W-6B-W07,Material,BTB1
  H2W-6B-W05-40,Concrete Placement,2-Aug-11,2-Aug-11,1,2.3.10.2.2.5,H2W-6B-W05,Material,BTB1
  H2W-6B-W04-40,Concrete Placement,12-Aug-11,12-Aug-11,1,2.3.10.2.2.4,H2W-6B-W04,Material,BTB1
  H2W-6B-W02-40,Concrete Placement,31-Aug-11,31-Aug-11,1,2.3.10.2.2.2,H2W-6B-W02,Material,BTB1
  H2W-6B-W01-40,Concrete Placement,6-Sep-11,6-Sep-11,1,2.3.10.2.2.1,H2W-6B-W01,Material,BTB1
  H2W-6B-W11a-40,Concrete Placement,4-Jun-11,4-Jun-11,1,2.3.10.2.2.12,H2W-6B-W11a,Material,BTB1
  H2W-6B-W08-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.3.10.2.2.8,H2W-6B-W08,Material,BTB1
  H2W-6B-W06-40,Concrete Placement,23-Jul-11,23-Jul-11,1,2.3.10.2.2.6,H2W-6B-W06,Material,BTB1
  H2W-6B-W03-40,Concrete Placement,22-Aug-11,22-Aug-11,1,2.3.10.2.2.3,H2W-6B-W03,Material,BTB1
  H2W-6C-W05-40,Concrete Placement,13-Oct-11,13-Oct-11,1,2.3.10.3.2.5,H2W-6C-W05,Material,BTB1
  H2W-6C-W03-40,Concrete Placement,11-Nov-11,11-Nov-11,1,2.3.10.3.2.3,H2W-6C-W03,Material,BTB1
  H2W-6C-W11b-40,Concrete Placement,1-Aug-11,1-Aug-11,1,2.3.10.3.2.11,H2W-6C-W11b,Material,BTB1
  H2W-6C-W09-40,Concrete Placement,25-Aug-11,25-Aug-11,1,2.3.10.3.2.9,H2W-6C-W09,Material,BTB1
  H2W-6C-W04-40,Concrete Placement,27-Oct-11,27-Oct-11,1,2.3.10.3.2.4,H2W-6C-W04,Material,BTB1
  H2W-6C-W07-40,Concrete Placement,16-Sep-11,17-Sep-11,1,2.3.10.3.2.7,H2W-6C-W07,Material,BTB1
  H2W-6C-W13-40,Concrete Placement,2-Jul-11,2-Jul-11,1,2.3.10.3.2.14,H2W-6C-W13,Material,BTB1
  H2W-6C-W11a-40,Concrete Placement,25-Jul-11,25-Jul-11,1,2.3.10.3.2.12,H2W-6C-W11a,Material,BTB1
  H2W-6C-W10-40,Concrete Placement,12-Aug-11,12-Aug-11,1,2.3.10.3.2.10,H2W-6C-W10,Material,BTB1
  H2W-6C-W08-40,Concrete Placement,5-Sep-11,5-Sep-11,1,2.3.10.3.2.8,H2W-6C-W08,Material,BTB1
  H2W-6C-W06-40,Concrete Placement,27-Sep-11,27-Sep-11,1,2.3.10.3.2.6,H2W-6C-W06,Material,BTB1
  H2W-6E-W13-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.3.10.5.2.14,H2W-6E-W13,Material,BTB1
  H2W-6E-W09-40,Concrete Placement,19-Aug-11,19-Aug-11,1,2.3.10.5.2.9,H2W-6E-W09,Material,BTB1
  H2W-6E-W07-40,Concrete Placement,3-Sep-11,3-Sep-11,1,2.3.10.5.2.7,H2W-6E-W07,Material,BTB1
  H2W-6E-W06-40,Concrete Placement,10-Sep-11,10-Sep-11,1,2.3.10.5.2.6,H2W-6E-W06,Material,BTB1
  H2W-6E-W11b-40,Concrete Placement,2-Aug-11,2-Aug-11,1,2.3.10.5.2.11,H2W-6E-W11b,Material,BTB1
  H2W-6E-W08-40,Concrete Placement,26-Aug-11,26-Aug-11,1,2.3.10.5.2.8,H2W-6E-W08,Material,BTB1
  H2W-6E-W12-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.3.10.5.2.13,H2W-6E-W12,Material,BTB1
  H2W-6E-W11a-40,Concrete Placement,27-Jul-11,27-Jul-11,1,2.3.10.5.2.12,H2W-6E-W11a,Material,BTB1
  H2W-6E-W10-40,Concrete Placement,13-Aug-11,13-Aug-11,1,2.3.10.5.2.10,H2W-6E-W10,Material,BTB1
  H2W-6E-W05-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.3.10.5.2.5,H2W-6E-W05,Material,BTB1
  H2W-6E-W04-40,Concrete Placement,20-Sep-11,20-Sep-11,1,2.3.10.5.2.4,H2W-6E-W04,Material,BTB1
  H2W-6D-W11a-40,Concrete Placement,20-Jun-11,20-Jun-11,1,2.3.10.4.2.12,H2W-6D-W11a,Material,BTB1
  H2W-6D-W09-40,Concrete Placement,13-Jul-11,13-Jul-11,1,2.3.10.4.2.9,H2W-6D-W09,Material,BTB1
  H2W-6D-W08-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.3.10.4.2.8,H2W-6D-W08,Material,BTB1
  H2W-6D-W06-40,Concrete Placement,6-Aug-11,6-Aug-11,1,2.3.10.4.2.6,H2W-6D-W06,Material,BTB1
  H2W-6D-W04-40,Concrete Placement,25-Aug-11,25-Aug-11,1,2.3.10.4.2.4,H2W-6D-W04,Material,BTB1
  H2W-6D-W03-40,Concrete Placement,5-Sep-11,5-Sep-11,1,2.3.10.4.2.3,H2W-6D-W03,Material,BTB1
  H2W-6D-W01-40,Concrete Placement,20-Sep-11,20-Sep-11,1,2.3.10.4.2.1,H2W-6D-W01,Material,BTB1
  H2W-6D-W11b-40,Concrete Placement,25-Jun-11,25-Jun-11,1,2.3.10.4.2.11,H2W-6D-W11b,Material,BTB1
  H2W-6D-W07-40,Concrete Placement,28-Jul-11,28-Jul-11,1,2.3.10.4.2.7,H2W-6D-W07,Material,BTB1
  H2W-6D-W05-40,Concrete Placement,15-Aug-11,15-Aug-11,1,2.3.10.4.2.5,H2W-6D-W05,Material,BTB1
  H2W-6D-W02-40,Concrete Placement,12-Sep-11,12-Sep-11,1,2.3.10.4.2.2,H2W-6D-W02,Material,BTB1
  H2W-6A-W12-40,Concrete Placement,14-Jun-11,14-Jun-11,1,2.3.10.1.2.13,H2W-6A-W12,Material,BTB1
  H2W-6A-W07-40,Concrete Placement,1-Aug-11,1-Aug-11,1,2.3.10.1.2.7,H2W-6A-W07,Material,BTB1
  H2W-6A-W05-40,Concrete Placement,19-Aug-11,19-Aug-11,1,2.3.10.1.2.5,H2W-6A-W05,Material,BTB1
  H2W-6A-W04-40,Concrete Placement,29-Aug-11,29-Aug-11,1,2.3.10.1.2.4,H2W-6A-W04,Material,BTB1
  H2W-6A-W02-40,Concrete Placement,10-Sep-11,10-Sep-11,1,2.3.10.1.2.2,H2W-6A-W02,Material,BTB1
  H2W-6A-W01-40,Concrete Placement,14-Sep-11,14-Sep-11,1,2.3.10.1.2.1,H2W-6A-W01,Material,BTB1
  H2W-6A-W09-40,Concrete Placement,14-Jul-11,14-Jul-11,1,2.3.10.1.2.9,H2W-6A-W09,Material,BTB1
  H2W-6A-W11a-40,Concrete Placement,21-Jun-11,21-Jun-11,1,2.3.10.1.2.12,H2W-6A-W11a,Material,BTB1
  H2W-6A-W11b-40,Concrete Placement,27-Jun-11,27-Jun-11,1,2.3.10.1.2.11,H2W-6A-W11b,Material,BTB1
  H2W-6A-W08-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.3.10.1.2.8,H2W-6A-W08,Material,BTB1
  H2W-6A-W06-40,Concrete Placement,9-Aug-11,9-Aug-11,1,2.3.10.1.2.6,H2W-6A-W06,Material,BTB1
  H2W-6A-W03-40,Concrete Placement,6-Sep-11,6-Sep-11,1,2.3.10.1.2.3,H2W-6A-W03,Material,BTB1
  H2E-1B-W09-40,Concrete Placement,13-May-11,13-May-11,1,2.3.1.2.2.4,H2E-1B-W09,Material,BTB1
  H2E-1B-W07-40,Concrete Placement,30-May-11,30-May-11,1,2.3.1.2.2.6,H2E-1B-W07,Material,BTB1
  H2E-1B-W06-40,Concrete Placement,8-Jun-11,10-Jun-11,1,2.3.1.2.2.7,H2E-1B-W06,Material,BTB1
  H2E-1B-W03a-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.3.1.2.2.10,H2E-1B-W03a,Material,BTB1
  H2E-1B-W02-40,Concrete Placement,28-Jul-11,28-Jul-11,1,2.3.1.2.2.12,H2E-1B-W02,Material,BTB1
  H2E-1B-W01-40,Concrete Placement,5-Aug-11,5-Aug-11,1,2.3.1.2.2.13,H2E-1B-W01,Material,BTB1
  H2E-1B-W03b-40,Concrete Placement,19-Jul-11,19-Jul-11,1,2.3.1.2.2.11,H2E-1B-W03b,Material,BTB1
  H2E-1B-W10-40,Concrete Placement,3-May-11,3-May-11,1,2.3.1.2.2.3,H2E-1B-W10,Material,BTB1
  H2E-1B-W08-40,Concrete Placement,23-May-11,23-May-11,1,2.3.1.2.2.5,H2E-1B-W08,Material,BTB1
  H2E-1B-W05-40,Concrete Placement,18-Jun-11,20-Jun-11,1,2.3.1.2.2.8,H2E-1B-W05,Material,BTB1
  H2E-1B-W04-40,Concrete Placement,28-Jun-11,30-Jun-11,1,2.3.1.2.2.9,H2E-1B-W04,Material,BTB1
  H2E-1A-W07-40,Concrete Placement,4-May-11,4-May-11,1,2.3.1.1.2.6,H2E-1A-W07,Material,BTB1
  H2E-1A-W06-40,Concrete Placement,14-May-11,14-May-11,1,2.3.1.1.2.7,H2E-1A-W06,Material,BTB1
  H2E-1A-W05-40,Concrete Placement,24-May-11,24-May-11,1,2.3.1.1.2.8,H2E-1A-W05,Material,BTB1
  H2E-1A-W04-40,Concrete Placement,2-Jun-11,2-Jun-11,1,2.3.1.1.2.9,H2E-1A-W04,Material,BTB1
  H2E-1A-W03b-40,Concrete Placement,17-Jun-11,17-Jun-11,1,2.3.1.1.2.11,H2E-1A-W03b,Material,BTB1
  H2E-1A-W02-40,Concrete Placement,25-Jun-11,25-Jun-11,1,2.3.1.1.2.12,H2E-1A-W02,Material,BTB1
  H2E-1A-W01-40,Concrete Placement,4-Jul-11,4-Jul-11,1,2.3.1.1.2.13,H2E-1A-W01,Material,BTB1
  H2E-1a-W03a-40,Concrete Placement,11-Jun-11,11-Jun-11,1,2.3.1.1.2.10,H2E-1A-W03a,Material,BTB1
  H2E-2C-W10-40,Concrete Placement,9-May-11,9-May-11,1,2.3.1.6.2.3,H2E-2C-W10,Material,BTB1
  H2E-2C-W07-40,Concrete Placement,31-May-11,31-May-11,1,2.3.1.6.2.6,H2E-2C-W07,Material,BTB1
  H2E-2C-W05-40,Concrete Placement,17-Jun-11,17-Jun-11,1,2.3.1.6.2.8,H2E-2C-W05,Material,BTB1
  H2E-2C-W03b-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.3.1.6.2.11,H2E-2C-W03b,Material,BTB1
  H2E-2C-W02-40,Concrete Placement,20-Jul-11,20-Jul-11,1,2.3.1.6.2.12,H2E-2C-W02,Material,BTB1
  H2E-2C-W01-40,Concrete Placement,28-Jul-11,28-Jul-11,1,2.3.1.6.2.13,H2E-2C-W01,Material,BTB1
  H2E-2C-W09-40,Concrete Placement,16-May-11,16-May-11,1,2.3.1.6.2.4,H2E-2C-W09,Material,BTB1
  H2E-2C-W08-40,Concrete Placement,24-May-11,24-May-11,1,2.3.1.6.2.5,H2E-2C-W08,Material,BTB1
  H2E-2C-W06-40,Concrete Placement,8-Jun-11,8-Jun-11,1,2.3.1.6.2.7,H2E-2C-W06,Material,BTB1
  H2E-2C-W04-40,Concrete Placement,25-Jun-11,25-Jun-11,1,2.3.1.6.2.9,H2E-2C-W04,Material,BTB1
  H2E-2C-W03a-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.3.1.6.2.10,H2E-2C-W03a,Material,BTB1
  H2E-3B-W10-40,Concrete Placement,27-Jul-11,27-Jul-11,1,2.3.1.8.2.3,H2E-3B-W10,Material,BTB1
  H2E-3B-W07-40,Concrete Placement,3-Sep-11,5-Sep-11,1,2.3.1.8.2.6,H2E-3B-W07,Material,BTB1
  H2E-3B-W05-40,Concrete Placement,27-Sep-11,28-Sep-11,1,2.3.1.8.2.8,H2E-3B-W05,Material,BTB1
  H2E-3B-W04-40,Concrete Placement,11-Oct-11,13-Oct-11,1,2.3.1.8.2.9,H2E-3B-W04,Material,BTB1
  H2E-3B-W11-40,Concrete Placement,13-Jul-11,13-Jul-11,1,2.3.1.8.2.2,H2E-3B-W11,Material,BTB1
  H2E-3B-W09-40,Concrete Placement,9-Aug-11,11-Aug-11,1,2.3.1.8.2.4,H2E-3B-W09,Material,BTB1
  H2E-3B-W08-40,Concrete Placement,23-Aug-11,23-Aug-11,1,2.3.1.8.2.5,H2E-3B-W08,Material,BTB1
  H2E-3B-W06-40,Concrete Placement,16-Sep-11,16-Sep-11,1,2.3.1.8.2.7,H2E-3B-W06,Material,BTB1
  H2E-2B-W09-40,Concrete Placement,22-Jun-11,24-Jun-11,1,2.3.1.5.2.4,H2E-2B-W09,Material,BTB1
  H2E-2B-W06-40,Concrete Placement,22-Jul-11,22-Jul-11,1,2.3.1.5.2.7,H2E-2B-W06,Material,BTB1
  H2E-2B-W05-40,Concrete Placement,30-Jul-11,30-Jul-11,1,2.3.1.5.2.8,H2E-2B-W05,Material,BTB1
  H2E-2B-W04-40,Concrete Placement,8-Aug-11,8-Aug-11,1,2.3.1.5.2.9,H2E-2B-W04,Material,BTB1
  H2E-2B-W03a-40,Concrete Placement,19-Aug-11,19-Aug-11,1,2.3.1.5.2.10,H2E-2B-W03a,Material,BTB1
  H2E-2B-W02-40,Concrete Placement,5-Sep-11,5-Sep-11,1,2.3.1.5.2.12,H2E-2B-W02,Material,BTB1
  H2E-2B-W01-40,Concrete Placement,14-Sep-11,14-Sep-11,1,2.3.1.5.2.13,H2E-2B-W01,Material,BTB1
  H2E-2B-W08-40,Concrete Placement,5-Jul-11,5-Jul-11,1,2.3.1.5.2.5,H2E-2B-W08,Material,BTB1
  H2E-2B-W07-40,Concrete Placement,13-Jul-11,13-Jul-11,1,2.3.1.5.2.6,H2E-2B-W07,Material,BTB1
  H2E-2B-W03b-40,Concrete Placement,25-Aug-11,25-Aug-11,1,2.3.1.5.2.11,H2E-2B-W03b,Material,BTB1
  H2E-2B-W10-40,Concrete Placement,13-Jun-11,13-Jun-11,1,2.3.1.5.2.3,H2E-2B-W10,Material,BTB1
  H2E-3C-W08-40,Concrete Placement,5-Jul-11,6-Jul-11,1,2.3.1.9.2.5,H2E-3C-W08,Material,BTB1
  H2E-3C-W06-40,Concrete Placement,26-Jul-11,26-Jul-11,1,2.3.1.9.2.7,H2E-3C-W06,Material,BTB1
  H2E-3C-W05-40,Concrete Placement,5-Aug-11,5-Aug-11,1,2.3.1.9.2.8,H2E-3C-W05,Material,BTB1
  H2E-3C-W04-40,Concrete Placement,16-Aug-11,16-Aug-11,1,2.3.1.9.2.9,H2E-3C-W04,Material,BTB1
  H2E-3C-W03a-40,Concrete Placement,27-Aug-11,27-Aug-11,1,2.3.1.9.2.10,H2E-3C-W03a,Material,BTB1
  H2E-3C-W02-40,Concrete Placement,13-Sep-11,13-Sep-11,1,2.3.1.9.2.12,H2E-3C-W02,Material,BTB1
  H2E-3C-W01-40,Concrete Placement,23-Sep-11,23-Sep-11,1,2.3.1.9.2.13,H2E-3C-W01,Material,BTB1
  H2E-3C-W11-40,Concrete Placement,3-Jun-11,3-Jun-11,1,2.3.1.9.2.2,H2E-3C-W11,Material,BTB1
  H2E-3C-W09-40,Concrete Placement,25-Jun-11,25-Jun-11,1,2.3.1.9.2.4,H2E-3C-W09,Material,BTB1
  H2E-3C-W07-40,Concrete Placement,16-Jul-11,16-Jul-11,1,2.3.1.9.2.6,H2E-3C-W07,Material,BTB1
  H2E-3C-W10-40,Concrete Placement,14-Jun-11,16-Jun-11,1,2.3.1.9.2.3,H2E-3C-W10,Material,BTB1
  H2E-3C-W03b-40,Concrete Placement,3-Sep-11,3-Sep-11,1,2.3.1.9.2.11,H2E-3C-W03b,Material,BTB1
  H2E-3C-F01-40,Concrete Placement,13-May-11,13-May-11,1,2.3.1.9.1.1,H2E-3C-F01,Material,BTB1
  H2E-3C-F02-40,Concrete Placement,6-May-11,6-May-11,1,2.3.1.9.1.2,H2E-3C-F02,Material,BTB1
  H2E-2A-W10-40,Concrete Placement,3-May-11,3-May-11,1,2.3.1.4.2.3,H2E-2A-W10,Material,BTB1
  H2E-2A-W07-40,Concrete Placement,26-May-11,26-May-11,1,2.3.1.4.2.6,H2E-2A-W07,Material,BTB1
  H2E-2A-W06-40,Concrete Placement,4-Jun-11,4-Jun-11,1,2.3.1.4.2.7,H2E-2A-W06,Material,BTB1
  H2E-2A-W05-40,Concrete Placement,11-Jun-11,11-Jun-11,1,2.3.1.4.2.8,H2E-2A-W05,Material,BTB1
  H2E-2A-W03a-40,Concrete Placement,27-Jun-11,27-Jun-11,1,2.3.1.4.2.10,H2E-2A-W03a,Material,BTB1
  H2E-2A-W03b-40,Concrete Placement,4-Jul-11,4-Jul-11,1,2.3.1.4.2.11,H2E-2A-W03b,Material,BTB1
  H2E-2A-W01-40,Concrete Placement,19-Jul-11,19-Jul-11,1,2.3.1.4.2.13,H2E-2A-W01,Material,BTB1
  H2E-2A-W02-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.3.1.4.2.12,H2E-2A-W02,Material,BTB1
  H2E-2A-W08-40,Concrete Placement,18-May-11,18-May-11,1,2.3.1.4.2.5,H2E-2A-W08,Material,BTB1
  H2E-2A-W04-40,Concrete Placement,18-Jun-11,18-Jun-11,1,2.3.1.4.2.9,H2E-2A-W04,Material,BTB1
  H2E-2A-W09-40,Concrete Placement,12-May-11,12-May-11,1,2.3.1.4.2.4,H2E-2A-W09,Material,BTB1
  H2E-1C-W06-40,Concrete Placement,20-May-11,20-May-11,1,2.3.1.3.2.7,H2E-1C-W06,Material,BTB1
  H2E-1C-W02-40,Concrete Placement,4-Jul-11,4-Jul-11,1,2.3.1.3.2.12,H2E-1C-W02,Material,BTB1
  H2E-1C-W01-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.3.1.3.2.13,H2E-1C-W01,Material,BTB1
  H2E-1C-W08-40,Concrete Placement,30-Apr-11,30-Apr-11,1,2.3.1.3.2.5,H2E-1C-W08,Material,BTB1
  H2E-1C-W07-40,Concrete Placement,9-May-11,9-May-11,1,2.3.1.3.2.6,H2E-1C-W07,Material,BTB1
  H2E-1C-W05-40,Concrete Placement,30-May-11,30-May-11,1,2.3.1.3.2.8,H2E-1C-W05,Material,BTB1
  H2E-1C-W04-40,Concrete Placement,8-Jun-11,8-Jun-11,1,2.3.1.3.2.9,H2E-1C-W04,Material,BTB1
  H2E-1C-W03a-40,Concrete Placement,18-Jun-11,18-Jun-11,1,2.3.1.3.2.10,H2E-1C-W03a,Material,BTB1
  H2E-1C-W03b-40,Concrete Placement,24-Jun-11,24-Jun-11,1,2.3.1.3.2.11,H2E-1C-W03b,Material,BTB1
  H2E-3A-W10-40,Concrete Placement,7-Jun-11,8-Jun-11,1,2.3.1.7.2.3,H2E-3A-W10,Material,BTB1
  H2E-3A-W09-40,Concrete Placement,18-Jun-11,20-Jun-11,1,2.3.1.7.2.4,H2E-3A-W09,Material,BTB1
  H2E-3A-W05-40,Concrete Placement,3-Aug-11,3-Aug-11,1,2.3.1.7.2.8,H2E-3A-W05,Material,BTB1
  H2E-3A-W04-40,Concrete Placement,12-Aug-11,12-Aug-11,1,2.3.1.7.2.9,H2E-3A-W04,Material,BTB1
  H2E-3A-W03a-40,Concrete Placement,25-Aug-11,25-Aug-11,1,2.3.1.7.2.10,H2E-3A-W03a,Material,BTB1
  H2E-3A-W02-40,Concrete Placement,12-Sep-11,12-Sep-11,1,2.3.1.7.2.12,H2E-3A-W02,Material,BTB1
  H2E-3A-W01-40,Concrete Placement,22-Sep-11,22-Sep-11,1,2.3.1.7.2.13,H2E-3A-W01,Material,BTB1
  H2E-3A-W08-40,Concrete Placement,2-Jul-11,2-Jul-11,1,2.3.1.7.2.5,H2E-3A-W08,Material,BTB1
  H2E-3A-W07-40,Concrete Placement,12-Jul-11,12-Jul-11,1,2.3.1.7.2.6,H2E-3A-W07,Material,BTB1
  H2E-3A-W06-40,Concrete Placement,23-Jul-11,23-Jul-11,1,2.3.1.7.2.7,H2E-3A-W06,Material,BTB1
  H2E-3A-W03b-40,Concrete Placement,2-Sep-11,2-Sep-11,1,2.3.1.7.2.11,H2E-3A-W03b,Material,BTB1
  H4E-3B-W12-40,Concrete Placement,8-Sep-12,10-Sep-12,1,2.7.1.8.2.1,H4E-3B-W12,Material,BTB1
  H4E-3B-W11-40,Concrete Placement,21-Sep-12,22-Sep-12,1,2.7.1.8.2.2,H4E-3B-W11,Material,BTB1
  H4E-3B-W10-40,Concrete Placement,2-Oct-12,4-Oct-12,1,2.7.1.8.2.3,H4E-3B-W10,Material,BTB1
  H4E-3B-W09-40,Concrete Placement,16-Oct-12,16-Oct-12,1,2.7.1.8.2.4,H4E-3B-W09,Material,BTB1
  H4E-3B-W08-40,Concrete Placement,29-Oct-12,30-Oct-12,1,2.7.1.8.2.5,H4E-3B-W08,Material,BTB1
  H4E-3B-W07-40,Concrete Placement,13-Nov-12,13-Nov-12,1,2.7.1.8.2.6,H4E-3B-W07,Material,BTB1
  H4E-3B-W06-40,Concrete Placement,26-Nov-12,26-Nov-12,1,2.7.1.8.2.7,H4E-3B-W06,Material,BTB1
  H4E-3B-W05-40,Concrete Placement,6-Dec-12,7-Dec-12,1,2.7.1.8.2.8,H4E-3B-W05,Material,BTB1
  H4E-3B-W04-40,Concrete Placement,17-Dec-12,17-Dec-12,1,2.7.1.8.2.9,H4E-3B-W04,Material,BTB1
  H4E-3A-W12-40,Concrete Placement,31-Jul-12,1-Aug-12,1,2.7.1.7.2.1,H4E-3A-W12,Material,BTB1
  H4E-3A-W11-40,Concrete Placement,9-Aug-12,9-Aug-12,1,2.7.1.7.2.2,H4E-3A-W11,Material,BTB1
  H4E-3A-W10-40,Concrete Placement,18-Aug-12,18-Aug-12,1,2.7.1.7.2.3,H4E-3A-W10,Material,BTB1
  H4E-3A-W09-40,Concrete Placement,25-Aug-12,25-Aug-12,1,2.7.1.7.2.4,H4E-3A-W09,Material,BTB1
  H4E-3A-W07-40,Concrete Placement,13-Sep-12,13-Sep-12,1,2.7.1.7.2.6,H4E-3A-W07,Material,BTB1
  H4E-3A-W06-40,Concrete Placement,24-Sep-12,24-Sep-12,1,2.7.1.7.2.7,H4E-3A-W06,Material,BTB1
  H4E-3A-W05-40,Concrete Placement,4-Oct-12,4-Oct-12,1,2.7.1.7.2.8,H4E-3A-W05,Material,BTB1
  H4E-3A-W13-40,Concrete Placement,21-Jul-12,23-Jul-12,1,2.7.1.7.2.10,H4E-3A-W13,Material,BTB1
  H4E-3A-W03-40,Concrete Placement,27-Oct-12,27-Oct-12,1,2.7.1.7.2.11,H4E-3A-W03,Material,BTB1
  H4E-3A-W02-40,Concrete Placement,8-Nov-12,8-Nov-12,1,2.7.1.7.2.12,H4E-3A-W02,Material,BTB1
  H4E-3A-W01-40,Concrete Placement,17-Nov-12,17-Nov-12,1,2.7.1.7.2.13,H4E-3A-W01,Material,BTB1
  H4E-3A-W14-40,Concrete Placement,12-Jul-12,12-Jul-12,1,2.7.1.7.2.14,H4E-3A-W14,Material,BTB1
  H4E-3A-W08-40,Concrete Placement,3-Sep-12,3-Sep-12,1,2.7.1.7.2.5,H4E-3A-W08,Material,BTB1
  H4E-2C-W12-40,Concrete Placement,6-Jul-12,6-Jul-12,1,2.7.1.6.2.1,H4E-2C-W12,Material,BTB1
  H4E-2C-W11-40,Concrete Placement,12-Jul-12,12-Jul-12,1,2.7.1.6.2.2,H4E-2C-W11,Material,BTB1
  H4E-2C-W10-40,Concrete Placement,18-Jul-12,18-Jul-12,1,2.7.1.6.2.3,H4E-2C-W10,Material,BTB1
  H4E-2C-W09-40,Concrete Placement,24-Jul-12,24-Jul-12,1,2.7.1.6.2.4,H4E-2C-W09,Material,BTB1
  H4E-2C-W08-40,Concrete Placement,1-Aug-12,1-Aug-12,1,2.7.1.6.2.5,H4E-2C-W08,Material,BTB1
  H4E-2C-W07-40,Concrete Placement,11-Aug-12,11-Aug-12,1,2.7.1.6.2.6,H4E-2C-W07,Material,BTB1
  H4E-2C-W06-40,Concrete Placement,22-Aug-12,22-Aug-12,1,2.7.1.6.2.7,H4E-2C-W06,Material,BTB1
  H4E-2C-W05-40,Concrete Placement,31-Aug-12,31-Aug-12,1,2.7.1.6.2.8,H4E-2C-W05,Material,BTB1
  H4E-2C-W04-40,Concrete Placement,10-Sep-12,10-Sep-12,1,2.7.1.6.2.9,H4E-2C-W04,Material,BTB1
  H4E-2C-W13-40,Concrete Placement,29-Jun-12,30-Jun-12,1,2.7.1.6.2.10,H4E-2C-W13,Material,BTB1
  H4E-2C-W03-40,Concrete Placement,18-Sep-12,18-Sep-12,1,2.7.1.6.2.11,H4E-2C-W03,Material,BTB1
  H4E-2C-W02-40,Concrete Placement,25-Sep-12,25-Sep-12,1,2.7.1.6.2.12,H4E-2C-W02,Material,BTB1
  H4E-2C-W01-40,Concrete Placement,4-Oct-12,4-Oct-12,1,2.7.1.6.2.13,H4E-2C-W01,Material,BTB1
  H4E-2C-W14-40,Concrete Placement,23-Jun-12,23-Jun-12,1,2.7.1.6.2.14,H4E-2C-W14,Material,BTB1
  H4E-2C-F02-40,Concrete Placement,11-Jun-12,11-Jun-12,1,2.7.1.6.1.2,H4E-2C-F02,Material,BTB1
  H4E-2C-F01-40,Concrete Placement,16-Jun-12,16-Jun-12,1,2.7.1.6.1.3,H4E-2C-F01,Material,BTB1
  H4E-2A-W11-40,Concrete Placement,2-Jul-12,2-Jul-12,1,2.7.1.4.2.2,H4E-2A-W11,Material,BTB1
  H4E-2A-W10-40,Concrete Placement,10-Jul-12,10-Jul-12,1,2.7.1.4.2.3,H4E-2A-W10,Material,BTB1
  H4E-2A-W09-40,Concrete Placement,18-Jul-12,18-Jul-12,1,2.7.1.4.2.4,H4E-2A-W09,Material,BTB1
  H4E-2A-W08-40,Concrete Placement,26-Jul-12,26-Jul-12,1,2.7.1.4.2.5,H4E-2A-W08,Material,BTB1
  H4E-2A-W07-40,Concrete Placement,8-Aug-12,8-Aug-12,1,2.7.1.4.2.6,H4E-2A-W07,Material,BTB1
  H4E-2A-W06-40,Concrete Placement,18-Aug-12,18-Aug-12,1,2.7.1.4.2.7,H4E-2A-W06,Material,BTB1
  H4E-2A-W05-40,Concrete Placement,27-Aug-12,27-Aug-12,1,2.7.1.4.2.8,H4E-2A-W05,Material,BTB1
  H4E-2A-W04-40,Concrete Placement,5-Sep-12,5-Sep-12,1,2.7.1.4.2.9,H4E-2A-W04,Material,BTB1
  H4E-2A-W13-40,Concrete Placement,20-Jun-12,20-Jun-12,1,2.7.1.4.2.10,H4E-2A-W13,Material,BTB1
  H4E-2A-W03-40,Concrete Placement,13-Sep-12,13-Sep-12,1,2.7.1.4.2.11,H4E-2A-W03,Material,BTB1
